msg_published_time msg_received_time uint32_height uint32_width uint32_step uint8_data_size.bytes
1738852647.208 1738852647.796 480 640 1280 614400
1738852648.242 1738852648.810 480 640 1280 614400
1738852649.275 1738852649.778 480 640 1280 614400
1738852650.175 1738852650.781 480 640 1280 614400
1738852651.208 1738852651.812 480 640 1280 614400
1738852652.108 1738852652.910 480 640 1280 614400
1738852653.208 1738852653.778 480 640 1280 614400
1738852654.208 1738852654.799 480 640 1280 614400
1738852655.242 1738852655.929 480 640 1280 614400
1738852656.075 1738852656.819 480 640 1280 614400
1738852657.275 1738852657.821 480 640 1280 614400
1738852658.208 1738852658.790 480 640 1280 614400
1738852659.208 1738852659.869 480 640 1280 614400
1738852660.175 1738852660.804 480 640 1280 614400
1738852661.275 1738852661.796 480 640 1280 614400
1738852662.242 1738852662.799 480 640 1280 614400
1738852663.275 1738852663.845 480 640 1280 614400
1738852664.275 1738852664.874 480 640 1280 614400
1738852665.142 1738852665.825 480 640 1280 614400
1738852666.275 1738852666.788 480 640 1280 614400
1738852667.275 1738852667.831 480 640 1280 614400
1738852668.242 1738852668.806 480 640 1280 614400
1738852669.142 1738852669.817 480 640 1280 614400
1738852670.342 1738852670.823 480 640 1280 614400
1738852671.175 1738852671.829 480 640 1280 614400
1738852672.308 1738852672.809 480 640 1280 614400
1738852673.275 1738852673.836 480 640 1280 614400
1738852674.242 1738852674.828 480 640 1280 614400
1738852675.275 1738852675.821 480 640 1280 614400
1738852676.242 1738852676.822 480 640 1280 614400
1738852677.308 1738852677.820 480 640 1280 614400
1738852678.208 1738852678.822 480 640 1280 614400
1738852679.275 1738852679.844 480 640 1280 614400
1738852680.175 1738852680.825 480 640 1280 614400
1738852681.175 1738852681.803 480 640 1280 614400
1738852682.275 1738852682.796 480 640 1280 614400
1738852683.275 1738852683.814 480 640 1280 614400
1738852684.308 1738852684.859 480 640 1280 614400
1738852685.308 1738852685.814 480 640 1280 614400
1738852686.242 1738852686.815 480 640 1280 614400
1738852687.308 1738852687.823 480 640 1280 614400
1738852688.242 1738852688.836 480 640 1280 614400
1738852689.208 1738852689.848 480 640 1280 614400
1738852690.308 1738852690.844 480 640 1280 614400
1738852691.308 1738852691.845 480 640 1280 614400
1738852692.342 1738852692.840 480 640 1280 614400
1738852693.308 1738852693.844 480 640 1280 614400
1738852694.175 1738852694.853 480 640 1280 614400
1738852695.375 1738852695.841 480 640 1280 614400
1738852696.308 1738852696.855 480 640 1280 614400
1738852697.308 1738852697.862 480 640 1280 614400
1738852698.275 1738852698.854 480 640 1280 614400
1738852699.342 1738852699.827 480 640 1280 614400
1738852700.242 1738852700.832 480 640 1280 614400
1738852701.275 1738852701.871 480 640 1280 614400
1738852702.342 1738852702.867 480 640 1280 614400
