msg_published_time msg_received_time uint32_height uint32_width uint32_step uint8_data_size.bytes
1738852877.041 1738852877.552 480 640 1280 614400
1738852878.008 1738852878.547 480 640 1280 614400
1738852879.041 1738852879.535 480 640 1280 614400
1738852880.008 1738852880.537 480 640 1280 614400
1738852880.975 1738852881.566 480 640 1280 614400
1738852881.975 1738852882.542 480 640 1280 614400
1738852882.941 1738852883.630 480 640 1280 614400
1738852884.008 1738852884.541 480 640 1280 614400
1738852885.041 1738852885.631 480 640 1280 614400
1738852886.075 1738852886.588 480 640 1280 614400
1738852886.841 1738852887.566 480 640 1280 614400
1738852888.008 1738852888.557 480 640 1280 614400
1738852888.908 1738852889.578 480 640 1280 614400
1738852890.041 1738852890.555 480 640 1280 614400
1738852891.041 1738852891.575 480 640 1280 614400
1738852892.041 1738852892.578 480 640 1280 614400
1738852892.941 1738852893.576 480 640 1280 614400
1738852894.141 1738852894.582 480 640 1280 614400
1738852895.008 1738852895.743 480 640 1280 614400
1738852896.141 1738852896.586 480 640 1280 614400
1738852897.008 1738852897.597 480 640 1280 614400
1738852898.075 1738852898.600 480 640 1280 614400
1738852899.041 1738852899.717 480 640 1280 614400
1738852900.108 1738852900.591 480 640 1280 614400
1738852901.041 1738852901.595 480 640 1280 614400
1738852902.108 1738852902.617 480 640 1280 614400
1738852903.041 1738852903.593 480 640 1280 614400
1738852904.075 1738852904.600 480 640 1280 614400
1738852905.041 1738852905.618 480 640 1280 614400
1738852906.108 1738852906.592 480 640 1280 614400
1738852907.041 1738852907.607 480 640 1280 614400
1738852908.075 1738852908.619 480 640 1280 614400
1738852908.908 1738852909.590 480 640 1280 614400
1738852910.041 1738852910.588 480 640 1280 614400
1738852910.808 1738852911.601 480 640 1280 614400
1738852911.975 1738852912.631 480 640 1280 614400
1738852913.041 1738852913.614 480 640 1280 614400
1738852914.108 1738852914.613 480 640 1280 614400
1738852915.008 1738852915.618 480 640 1280 614400
1738852916.175 1738852916.611 480 640 1280 614400
1738852917.008 1738852917.604 480 640 1280 614400
1738852918.141 1738852918.627 480 640 1280 614400
1738852919.108 1738852919.590 480 640 1280 614400
1738852920.108 1738852920.664 480 640 1280 614400
1738852920.941 1738852921.618 480 640 1280 614400
1738852921.975 1738852922.661 480 640 1280 614400
1738852923.075 1738852923.613 480 640 1280 614400
1738852924.108 1738852924.609 480 640 1280 614400
1738852925.141 1738852925.616 480 640 1280 614400
1738852926.108 1738852926.623 480 640 1280 614400
1738852927.075 1738852927.607 480 640 1280 614400
1738852928.041 1738852928.632 480 640 1280 614400
1738852929.041 1738852929.640 480 640 1280 614400
1738852930.175 1738852930.626 480 640 1280 614400
1738852931.041 1738852931.636 480 640 1280 614400
1738852932.141 1738852932.638 480 640 1280 614400
1738852933.108 1738852933.659 480 640 1280 614400
1738852934.008 1738852934.656 480 640 1280 614400
1738852935.108 1738852935.651 480 640 1280 614400
1738852936.074 1738852936.631 480 640 1280 614400
1738852937.141 1738852937.647 480 640 1280 614400
1738852938.141 1738852938.660 480 640 1280 614400
