msg_published_time msg_received_time map_load_time.secs update_time.secs uint32_metadata.size_x uint32_metadata.size_y uint8_data_size.bytes
1738931169.548 1738931170.357 0.000 0.000 60 60 3600
1738931170.148 1738931171.312 0.000 0.000 60 60 3600
1738931170.747 1738931171.685 0.000 0.000 60 60 3600
1738931171.347 1738931172.016 0.000 0.000 60 60 3600
1738931171.947 1738931172.783 0.000 0.000 60 60 3600
1738931172.547 1738931172.997 0.000 0.000 60 60 3600
1738931173.147 1738931174.185 0.000 0.000 60 60 3600
1738931173.747 1738931174.653 0.000 0.000 60 60 3600
1738931174.347 1738931175.104 0.000 0.000 60 60 3600
1738931174.947 1738931175.567 0.000 0.000 60 60 3600
1738931175.547 1738931176.030 0.000 0.000 60 60 3600
1738931176.148 1738931177.124 0.000 0.000 60 60 3600
1738931176.748 1738931177.416 0.000 0.000 60 60 3600
1738931177.347 1738931178.052 0.000 0.000 60 60 3600
1738931177.947 1738931178.547 0.000 0.000 60 60 3600
1738931178.548 1738931179.460 0.000 0.000 60 60 3600
1738931179.147 1738931179.804 0.000 0.000 60 60 3600
1738931179.750 1738931180.281 0.000 0.000 60 60 3600
1738931180.347 1738931181.208 0.000 0.000 60 60 3600
1738931180.947 1738931181.503 0.000 0.000 60 60 3600
1738931181.546 1738931182.265 0.000 0.000 60 60 3600
1738931182.147 1738931182.722 0.000 0.000 60 60 3600
1738931182.748 1738931183.619 0.000 0.000 60 60 3600
1738931183.348 1738931184.060 0.000 0.000 60 60 3600
1738931183.947 1738931185.063 0.000 0.000 60 60 3600
1738931184.548 1738931185.405 0.000 0.000 60 60 3600
1738931185.147 1738931186.087 0.000 0.000 60 60 3600
1738931185.748 1738931186.390 0.000 0.000 60 60 3600
1738931186.348 1738931187.309 0.000 0.000 60 60 3600
1738931186.947 1738931187.637 0.000 0.000 60 60 3600
1738931187.547 1738931188.247 0.000 0.000 60 60 3600
1738931188.147 1738931188.845 0.000 0.000 60 60 3600
1738931188.747 1738931189.452 0.000 0.000 60 60 3600
1738931189.347 1738931189.904 0.000 0.000 60 60 3600
1738931189.947 1738931190.828 0.000 0.000 60 60 3600
1738931190.548 1738931191.405 0.000 0.000 60 60 3600
1738931191.147 1738931191.915 0.000 0.000 60 60 3600
1738931191.747 1738931192.858 0.000 0.000 60 60 3600
1738931192.347 1738931193.246 0.000 0.000 60 60 3600
1738931192.947 1738931193.547 0.000 0.000 60 60 3600
1738931193.547 1738931194.490 0.000 0.000 60 60 3600
1738931194.147 1738931194.820 0.000 0.000 60 60 3600
1738931194.748 1738931195.840 0.000 0.000 60 60 3600
1738931195.347 1738931196.331 0.000 0.000 60 60 3600
1738931195.948 1738931196.887 0.000 0.000 60 60 3600
1738931196.547 1738931197.187 0.000 0.000 60 60 3600
1738931197.148 1738931198.335 0.000 0.000 60 60 3600
1738931197.747 1738931198.687 0.000 0.000 60 60 3600
1738931198.347 1738931199.153 0.000 0.000 60 60 3600
1738931198.946 1738931199.613 0.000 0.000 60 60 3600
1738931199.547 1738931200.202 0.000 0.000 60 60 3600
1738931200.147 1738931201.090 0.000 0.000 60 60 3600
1738931200.747 1738931201.587 0.000 0.000 60 60 3600
1738931201.348 1738931202.051 0.000 0.000 60 60 3600
1738931201.947 1738931202.968 0.000 0.000 60 60 3600
1738931202.548 1738931203.511 0.000 0.000 60 60 3600
1738931203.147 1738931204.103 0.000 0.000 60 60 3600
1738931203.748 1738931204.427 0.000 0.000 60 60 3600
1738931204.348 1738931205.414 0.000 0.000 60 60 3600
1738931204.947 1738931205.729 0.000 0.000 60 60 3600
1738931205.547 1738931206.355 0.000 0.000 60 60 3600
1738931206.148 1738931206.950 0.000 0.000 60 60 3600
1738931206.746 1738931207.482 0.000 0.000 60 60 3600
1738931207.347 1738931208.377 0.000 0.000 60 60 3600
1738931207.947 1738931208.886 0.000 0.000 60 60 3600
1738931208.547 1738931209.359 0.000 0.000 60 60 3600
1738931209.147 1738931209.841 0.000 0.000 60 60 3600
1738931209.747 1738931210.745 0.000 0.000 60 60 3600
1738931210.347 1738931211.069 0.000 0.000 60 60 3600
1738931210.947 1738931211.704 0.000 0.000 60 60 3600
1738931211.547 1738931212.106 0.000 0.000 60 60 3600
1738931212.146 1738931213.084 0.000 0.000 60 60 3600
1738931212.747 1738931213.584 0.000 0.000 60 60 3600
1738931213.347 1738931214.156 0.000 0.000 60 60 3600
1738931213.946 1738931214.617 0.000 0.000 60 60 3600
1738931214.547 1738931215.096 0.000 0.000 60 60 3600
1738931215.147 1738931216.556 0.000 0.000 60 60 3600
1738931216.947 1738931217.378 0.000 0.000 60 60 3600
1738931217.547 1738931218.377 0.000 0.000 60 60 3600
1738931218.147 1738931218.864 0.000 0.000 60 60 3600
1738931218.747 1738931219.346 0.000 0.000 60 60 3600
1738931219.348 1738931220.467 0.000 0.000 60 60 3600
1738931219.946 1738931221.040 0.000 0.000 60 60 3600
1738931220.547 1738931221.556 0.000 0.000 60 60 3600
1738931221.147 1738931222.162 0.000 0.000 60 60 3600
1738931221.747 1738931222.984 0.000 0.000 60 60 3600
1738931222.350 1738931223.482 0.000 0.000 60 60 3600
1738931222.947 1738931224.023 0.000 0.000 60 60 3600
1738931223.547 1738931224.370 0.000 0.000 60 60 3600
1738931224.147 1738931224.708 0.000 0.000 60 60 3600
1738931224.747 1738931225.682 0.000 0.000 60 60 3600
1738931225.347 1738931226.213 0.000 0.000 60 60 3600
1738931225.947 1738931226.691 0.000 0.000 60 60 3600
1738931226.547 1738931227.621 0.000 0.000 60 60 3600
1738931227.147 1738931228.072 0.000 0.000 60 60 3600
1738931227.746 1738931228.533 0.000 0.000 60 60 3600
1738931228.346 1738931228.982 0.000 0.000 60 60 3600
1738931228.947 1738931229.910 0.000 0.000 60 60 3600
1738931229.547 1738931230.412 0.000 0.000 60 60 3600
1738931230.147 1738931230.878 0.000 0.000 60 60 3600
1738931230.747 1738931231.357 0.000 0.000 60 60 3600
1738931231.347 1738931232.314 0.000 0.000 60 60 3600
1738931231.947 1738931232.827 0.000 0.000 60 60 3600
1738931232.547 1738931233.346 0.000 0.000 60 60 3600
1738931233.147 1738931233.878 0.000 0.000 60 60 3600
1738931233.746 1738931234.996 0.000 0.000 60 60 3600
1738931234.347 1738931235.326 0.000 0.000 60 60 3600
1738931234.947 1738931235.645 0.000 0.000 60 60 3600
1738931235.547 1738931236.173 0.000 0.000 60 60 3600
1738931236.147 1738931236.663 0.000 0.000 60 60 3600
1738931236.746 1738931237.542 0.000 0.000 60 60 3600
1738931237.347 1738931238.428 0.000 0.000 60 60 3600
1738931237.947 1738931239.383 0.000 0.000 60 60 3600
1738931238.547 1738931239.700 0.000 0.000 60 60 3600
1738931239.747 1738931240.013 0.000 0.000 60 60 3600
1738931240.346 1738931241.365 0.000 0.000 60 60 3600
1738931240.948 1738931241.812 0.000 0.000 60 60 3600
1738931241.546 1738931242.243 0.000 0.000 60 60 3600
1738931242.146 1738931242.768 0.000 0.000 60 60 3600
1738931242.747 1738931243.199 0.000 0.000 60 60 3600
1738931243.347 1738931244.067 0.000 0.000 60 60 3600
1738931243.947 1738931244.511 0.000 0.000 60 60 3600
1738931244.546 1738931245.384 0.000 0.000 60 60 3600
1738931245.146 1738931245.805 0.000 0.000 60 60 3600
1738931245.747 1738931246.222 0.000 0.000 60 60 3600
1738931246.347 1738931246.645 0.000 0.000 60 60 3600
1738931246.947 1738931247.501 0.000 0.000 60 60 3600
1738931247.547 1738931248.393 0.000 0.000 60 60 3600
1738931248.148 1738931248.864 0.000 0.000 60 60 3600
1738931248.747 1738931249.297 0.000 0.000 60 60 3600
1738931249.347 1738931250.179 0.000 0.000 60 60 3600
1738931249.947 1738931250.907 0.000 0.000 60 60 3600
1738931250.546 1738931251.725 0.000 0.000 60 60 3600
1738931251.147 1738931252.248 0.000 0.000 60 60 3600
1738931251.746 1738931252.709 0.000 0.000 60 60 3600
1738931252.348 1738931253.040 0.000 0.000 60 60 3600
1738931252.947 1738931253.679 0.000 0.000 60 60 3600
1738931253.547 1738931254.277 0.000 0.000 60 60 3600
1738931254.147 1738931254.823 0.000 0.000 60 60 3600
1738931254.747 1738931255.721 0.000 0.000 60 60 3600
1738931255.348 1738931256.177 0.000 0.000 60 60 3600
1738931255.947 1738931256.622 0.000 0.000 60 60 3600
1738931256.547 1738931257.517 0.000 0.000 60 60 3600
1738931257.149 1738931258.104 0.000 0.000 60 60 3600
1738931257.747 1738931258.480 0.000 0.000 60 60 3600
1738931258.347 1738931259.420 0.000 0.000 60 60 3600
1738931258.947 1738931259.726 0.000 0.000 60 60 3600
1738931259.547 1738931260.365 0.000 0.000 60 60 3600
1738931260.146 1738931261.019 0.000 0.000 60 60 3600
1738931260.746 1738931261.547 0.000 0.000 60 60 3600
1738931261.346 1738931261.991 0.000 0.000 60 60 3600
1738931261.946 1738931262.993 0.000 0.000 60 60 3600
1738931262.546 1738931263.413 0.000 0.000 60 60 3600
1738931263.147 1738931263.893 0.000 0.000 60 60 3600
1738931263.747 1738931264.326 0.000 0.000 60 60 3600
1738931264.347 1738931265.210 0.000 0.000 60 60 3600
1738931264.946 1738931265.758 0.000 0.000 60 60 3600
1738931265.546 1738931266.679 0.000 0.000 60 60 3600
1738931266.147 1738931266.948 0.000 0.000 60 60 3600
1738931266.747 1738931267.267 0.000 0.000 60 60 3600
1738931267.346 1738931268.076 0.000 0.000 60 60 3600
1738931267.946 1738931268.923 0.000 0.000 60 60 3600
1738931268.548 1738931269.439 0.000 0.000 60 60 3600
1738931269.147 1738931269.972 0.000 0.000 60 60 3600
1738931269.747 1738931270.780 0.000 0.000 60 60 3600
1738931270.347 1738931271.067 0.000 0.000 60 60 3600
1738931270.946 1738931271.597 0.000 0.000 60 60 3600
1738931271.546 1738931272.074 0.000 0.000 60 60 3600
1738931272.147 1738931273.010 0.000 0.000 60 60 3600
1738931272.747 1738931273.567 0.000 0.000 60 60 3600
1738931273.347 1738931273.917 0.000 0.000 60 60 3600
1738931273.947 1738931274.880 0.000 0.000 60 60 3600
1738931274.548 1738931275.317 0.000 0.000 60 60 3600
1738931275.147 1738931275.809 0.000 0.000 60 60 3600
1738931275.747 1738931276.288 0.000 0.000 60 60 3600
1738931276.348 1738931277.224 0.000 0.000 60 60 3600
1738931276.946 1738931277.733 0.000 0.000 60 60 3600
1738931277.547 1738931278.312 0.000 0.000 60 60 3600
1738931278.146 1738931278.778 0.000 0.000 60 60 3600
1738931278.746 1738931279.240 0.000 0.000 60 60 3600
1738931279.347 1738931280.168 0.000 0.000 60 60 3600
1738931279.946 1738931280.601 0.000 0.000 60 60 3600
1738931280.547 1738931281.475 0.000 0.000 60 60 3600
1738931281.147 1738931281.749 0.000 0.000 60 60 3600
1738931281.747 1738931282.083 0.000 0.000 60 60 3600
1738931282.347 1738931282.921 0.000 0.000 60 60 3600
1738931282.949 1738931283.792 0.000 0.000 60 60 3600
1738931283.546 1738931284.259 0.000 0.000 60 60 3600
1738931284.147 1738931284.712 0.000 0.000 60 60 3600
1738931284.746 1738931285.151 0.000 0.000 60 60 3600
1738931285.346 1738931286.014 0.000 0.000 60 60 3600
1738931285.947 1738931286.986 0.000 0.000 60 60 3600
1738931287.146 1738931287.941 0.000 0.000 60 60 3600
1738931287.747 1738931288.370 0.000 0.000 60 60 3600
1738931288.347 1738931289.232 0.000 0.000 60 60 3600
1738931288.947 1738931289.537 0.000 0.000 60 60 3600
1738931289.546 1738931290.122 0.000 0.000 60 60 3600
1738931290.146 1738931291.074 0.000 0.000 60 60 3600
1738931290.748 1738931291.636 0.000 0.000 60 60 3600
1738931291.346 1738931292.003 0.000 0.000 60 60 3600
1738931291.947 1738931292.497 0.000 0.000 60 60 3600
1738931292.548 1738931293.473 0.000 0.000 60 60 3600
1738931293.147 1738931294.456 0.000 0.000 60 60 3600
1738931293.747 1738931294.903 0.000 0.000 60 60 3600
1738931294.947 1738931295.826 0.000 0.000 60 60 3600
1738931295.547 1738931296.279 0.000 0.000 60 60 3600
1738931296.147 1738931296.857 0.000 0.000 60 60 3600
1738931296.747 1738931297.818 0.000 0.000 60 60 3600
1738931297.347 1738931298.263 0.000 0.000 60 60 3600
1738931297.948 1738931298.684 0.000 0.000 60 60 3600
1738931298.547 1738931299.141 0.000 0.000 60 60 3600
1738931299.148 1738931300.076 0.000 0.000 60 60 3600
1738931299.747 1738931300.507 0.000 0.000 60 60 3600
1738931300.347 1738931300.940 0.000 0.000 60 60 3600
1738931300.946 1738931301.501 0.000 0.000 60 60 3600
1738931301.547 1738931302.297 0.000 0.000 60 60 3600
1738931302.146 1738931302.702 0.000 0.000 60 60 3600
1738931302.747 1738931303.571 0.000 0.000 60 60 3600
1738931303.347 1738931304.284 0.000 0.000 60 60 3600
1738931303.947 1738931304.575 0.000 0.000 60 60 3600
1738931304.546 1738931305.160 0.000 0.000 60 60 3600
1738931305.146 1738931305.659 0.000 0.000 60 60 3600
1738931305.747 1738931306.083 0.000 0.000 60 60 3600
1738931306.347 1738931306.952 0.000 0.000 60 60 3600
1738931306.947 1738931307.597 0.000 0.000 60 60 3600
1738931307.547 1738931308.339 0.000 0.000 60 60 3600
1738931308.147 1738931308.781 0.000 0.000 60 60 3600
1738931308.747 1738931309.299 0.000 0.000 60 60 3600
1738931309.347 1738931310.053 0.000 0.000 60 60 3600
1738931309.948 1738931310.485 0.000 0.000 60 60 3600
1738931310.549 1738931311.392 0.000 0.000 60 60 3600
1738931311.147 1738931311.832 0.000 0.000 60 60 3600
1738931311.746 1738931312.261 0.000 0.000 60 60 3600
1738931312.347 1738931313.166 0.000 0.000 60 60 3600
1738931312.947 1738931313.604 0.000 0.000 60 60 3600
1738931313.546 1738931314.513 0.000 0.000 60 60 3600
1738931314.146 1738931314.791 0.000 0.000 60 60 3600
1738931314.747 1738931315.596 0.000 0.000 60 60 3600
1738931315.347 1738931316.050 0.000 0.000 60 60 3600
1738931315.946 1738931316.528 0.000 0.000 60 60 3600
1738931316.546 1738931317.394 0.000 0.000 60 60 3600
1738931317.147 1738931317.873 0.000 0.000 60 60 3600
1738931317.746 1738931318.291 0.000 0.000 60 60 3600
1738931318.347 1738931318.756 0.000 0.000 60 60 3600
1738931318.947 1738931319.657 0.000 0.000 60 60 3600
1738931319.547 1738931320.585 0.000 0.000 60 60 3600
1738931320.147 1738931321.085 0.000 0.000 60 60 3600
1738931320.746 1738931321.523 0.000 0.000 60 60 3600
1738931321.347 1738931322.113 0.000 0.000 60 60 3600
1738931321.946 1738931322.663 0.000 0.000 60 60 3600
1738931322.547 1738931323.535 0.000 0.000 60 60 3600
1738931323.147 1738931323.965 0.000 0.000 60 60 3600
1738931323.747 1738931324.390 0.000 0.000 60 60 3600
1738931324.348 1738931325.251 0.000 0.000 60 60 3600
1738931324.947 1738931325.671 0.000 0.000 60 60 3600
1738931325.546 1738931325.958 0.000 0.000 60 60 3600
1738931326.146 1738931326.537 0.000 0.000 60 60 3600
1738931326.746 1738931327.246 0.000 0.000 60 60 3600
1738931327.347 1738931328.109 0.000 0.000 60 60 3600
1738931327.946 1738931328.569 0.000 0.000 60 60 3600
1738931328.546 1738931328.998 0.000 0.000 60 60 3600
1738931329.147 1738931329.879 0.000 0.000 60 60 3600
1738931329.747 1738931330.792 0.000 0.000 60 60 3600
1738931330.346 1738931331.246 0.000 0.000 60 60 3600
1738931330.947 1738931331.720 0.000 0.000 60 60 3600
1738931331.547 1738931332.208 0.000 0.000 60 60 3600
1738931332.146 1738931333.132 0.000 0.000 60 60 3600
1738931332.747 1738931333.408 0.000 0.000 60 60 3600
1738931333.346 1738931333.977 0.000 0.000 60 60 3600
1738931333.948 1738931334.441 0.000 0.000 60 60 3600
1738931334.547 1738931335.520 0.000 0.000 60 60 3600
1738931335.147 1738931335.987 0.000 0.000 60 60 3600
1738931335.747 1738931336.606 0.000 0.000 60 60 3600
1738931336.347 1738931336.980 0.000 0.000 60 60 3600
1738931336.946 1738931338.113 0.000 0.000 60 60 3600
1738931337.547 1738931338.927 0.000 0.000 60 60 3600
1738931338.148 1738931339.483 0.000 0.000 60 60 3600
1738931338.747 1738931339.965 0.000 0.000 60 60 3600
1738931339.347 1738931340.415 0.000 0.000 60 60 3600
1738931339.947 1738931340.919 0.000 0.000 60 60 3600
1738931340.546 1738931341.360 0.000 0.000 60 60 3600
1738931341.147 1738931341.794 0.000 0.000 60 60 3600
1738931341.747 1738931342.224 0.000 0.000 60 60 3600
1738931342.347 1738931343.098 0.000 0.000 60 60 3600
1738931342.948 1738931343.991 0.000 0.000 60 60 3600
1738931343.546 1738931344.263 0.000 0.000 60 60 3600
1738931344.147 1738931345.146 0.000 0.000 60 60 3600
1738931344.748 1738931345.581 0.000 0.000 60 60 3600
1738931345.346 1738931346.017 0.000 0.000 60 60 3600
1738931345.947 1738931346.884 0.000 0.000 60 60 3600
1738931346.548 1738931347.509 0.000 0.000 60 60 3600
1738931347.148 1738931347.818 0.000 0.000 60 60 3600
1738931347.747 1738931348.481 0.000 0.000 60 60 3600
1738931348.347 1738931349.194 0.000 0.000 60 60 3600
1738931348.946 1738931350.103 0.000 0.000 60 60 3600
1738931349.547 1738931350.560 0.000 0.000 60 60 3600
1738931350.147 1738931350.994 0.000 0.000 60 60 3600
1738931350.747 1738931351.436 0.000 0.000 60 60 3600
1738931351.347 1738931352.304 0.000 0.000 60 60 3600
1738931351.947 1738931352.749 0.000 0.000 60 60 3600
1738931352.547 1738931353.189 0.000 0.000 60 60 3600
1738931353.147 1738931354.081 0.000 0.000 60 60 3600
1738931353.747 1738931354.356 0.000 0.000 60 60 3600
1738931354.346 1738931354.949 0.000 0.000 60 60 3600
1738931354.947 1738931355.548 0.000 0.000 60 60 3600
1738931355.546 1738931356.141 0.000 0.000 60 60 3600
1738931356.149 1738931357.003 0.000 0.000 60 60 3600
1738931356.746 1738931357.464 0.000 0.000 60 60 3600
1738931357.346 1738931358.331 0.000 0.000 60 60 3600
1738931357.947 1738931358.763 0.000 0.000 60 60 3600
1738931358.548 1738931359.195 0.000 0.000 60 60 3600
1738931359.147 1738931360.167 0.000 0.000 60 60 3600
1738931359.747 1738931360.549 0.000 0.000 60 60 3600
1738931360.346 1738931361.025 0.000 0.000 60 60 3600
1738931360.947 1738931361.457 0.000 0.000 60 60 3600
1738931361.547 1738931362.424 0.000 0.000 60 60 3600
1738931362.147 1738931362.848 0.000 0.000 60 60 3600
1738931362.748 1738931363.285 0.000 0.000 60 60 3600
1738931363.346 1738931364.127 0.000 0.000 60 60 3600
1738931363.947 1738931364.581 0.000 0.000 60 60 3600
1738931364.548 1738931365.032 0.000 0.000 60 60 3600
1738931365.147 1738931365.871 0.000 0.000 60 60 3600
1738931365.747 1738931366.649 0.000 0.000 60 60 3600
1738931366.348 1738931367.071 0.000 0.000 60 60 3600
1738931366.947 1738931367.962 0.000 0.000 60 60 3600
1738931367.546 1738931368.393 0.000 0.000 60 60 3600
1738931368.148 1738931368.855 0.000 0.000 60 60 3600
1738931368.748 1738931369.832 0.000 0.000 60 60 3600
1738931369.947 1738931370.155 0.000 0.000 60 60 3600
1738931370.547 1738931371.440 0.000 0.000 60 60 3600
1738931371.146 1738931372.138 0.000 0.000 60 60 3600
1738931371.748 1738931372.548 0.000 0.000 60 60 3600
1738931372.347 1738931372.988 0.000 0.000 60 60 3600
1738931372.947 1738931373.436 0.000 0.000 60 60 3600
1738931373.547 1738931374.301 0.000 0.000 60 60 3600
1738931374.747 1738931375.098 0.000 0.000 60 60 3600
1738931375.347 1738931376.107 0.000 0.000 60 60 3600
1738931375.947 1738931376.520 0.000 0.000 60 60 3600
1738931376.547 1738931376.868 0.000 0.000 60 60 3600
1738931377.146 1738931377.873 0.000 0.000 60 60 3600
1738931377.747 1738931378.821 0.000 0.000 60 60 3600
1738931378.347 1738931378.986 0.000 0.000 60 60 3600
1738931378.947 1738931379.831 0.000 0.000 60 60 3600
1738931379.547 1738931380.383 0.000 0.000 60 60 3600
1738931380.146 1738931380.676 0.000 0.000 60 60 3600
1738931380.747 1738931381.612 0.000 0.000 60 60 3600
1738931381.347 1738931382.092 0.000 0.000 60 60 3600
1738931381.947 1738931382.635 0.000 0.000 60 60 3600
1738931382.547 1738931382.950 0.000 0.000 60 60 3600
1738931383.148 1738931384.000 0.000 0.000 60 60 3600
1738931383.747 1738931384.449 0.000 0.000 60 60 3600
1738931384.347 1738931384.984 0.000 0.000 60 60 3600
1738931384.948 1738931385.301 0.000 0.000 60 60 3600
1738931385.547 1738931386.158 0.000 0.000 60 60 3600
1738931386.147 1738931386.994 0.000 0.000 60 60 3600
1738931386.747 1738931387.266 0.000 0.000 60 60 3600
1738931387.347 1738931388.128 0.000 0.000 60 60 3600
1738931387.947 1738931388.588 0.000 0.000 60 60 3600
1738931388.547 1738931389.455 0.000 0.000 60 60 3600
1738931389.149 1738931389.843 0.000 0.000 60 60 3600
1738931389.747 1738931390.588 0.000 0.000 60 60 3600
1738931390.346 1738931391.055 0.000 0.000 60 60 3600
1738931390.947 1738931391.517 0.000 0.000 60 60 3600
1738931391.547 1738931392.458 0.000 0.000 60 60 3600
1738931392.147 1738931392.776 0.000 0.000 60 60 3600
1738931392.747 1738931393.370 0.000 0.000 60 60 3600
1738931393.348 1738931393.946 0.000 0.000 60 60 3600
1738931393.947 1738931394.521 0.000 0.000 60 60 3600
1738931394.547 1738931395.631 0.000 0.000 60 60 3600
1738931395.147 1738931395.867 0.000 0.000 60 60 3600
1738931395.746 1738931396.765 0.000 0.000 60 60 3600
1738931396.347 1738931397.193 0.000 0.000 60 60 3600
1738931396.947 1738931397.673 0.000 0.000 60 60 3600
1738931397.547 1738931398.245 0.000 0.000 60 60 3600
1738931398.147 1738931399.509 0.000 0.000 60 60 3600
1738931398.747 1738931399.955 0.000 0.000 60 60 3600
1738931399.347 1738931400.399 0.000 0.000 60 60 3600
1738931399.947 1738931400.874 0.000 0.000 60 60 3600
1738931400.547 1738931401.175 0.000 0.000 60 60 3600
1738931401.148 1738931401.641 0.000 0.000 60 60 3600
1738931401.747 1738931402.560 0.000 0.000 60 60 3600
1738931402.348 1738931402.869 0.000 0.000 60 60 3600
1738931402.946 1738931403.458 0.000 0.000 60 60 3600
1738931403.547 1738931404.399 0.000 0.000 60 60 3600
1738931404.146 1738931404.859 0.000 0.000 60 60 3600
1738931404.747 1738931405.702 0.000 0.000 60 60 3600
1738931405.348 1738931405.991 0.000 0.000 60 60 3600
1738931405.948 1738931406.736 0.000 0.000 60 60 3600
1738931406.546 1738931407.148 0.000 0.000 60 60 3600
1738931407.147 1738931407.627 0.000 0.000 60 60 3600
1738931407.747 1738931408.493 0.000 0.000 60 60 3600
1738931408.347 1738931408.918 0.000 0.000 60 60 3600
1738931408.949 1738931409.344 0.000 0.000 60 60 3600
1738931409.547 1738931410.224 0.000 0.000 60 60 3600
1738931410.148 1738931411.118 0.000 0.000 60 60 3600
1738931410.747 1738931411.425 0.000 0.000 60 60 3600
1738931411.348 1738931412.017 0.000 0.000 60 60 3600
1738931411.947 1738931412.900 0.000 0.000 60 60 3600
1738931412.547 1738931413.366 0.000 0.000 60 60 3600
1738931413.147 1738931413.805 0.000 0.000 60 60 3600
1738931413.748 1738931415.011 0.000 0.000 60 60 3600
1738931414.947 1738931415.448 0.000 0.000 60 60 3600
1738931415.547 1738931415.930 0.000 0.000 60 60 3600
1738931416.147 1738931416.696 0.000 0.000 60 60 3600
1738931416.747 1738931417.118 0.000 0.000 60 60 3600
1738931417.347 1738931418.099 0.000 0.000 60 60 3600
1738931417.947 1738931418.546 0.000 0.000 60 60 3600
1738931418.547 1738931419.469 0.000 0.000 60 60 3600
1738931419.146 1738931419.749 0.000 0.000 60 60 3600
1738931419.747 1738931420.718 0.000 0.000 60 60 3600
1738931420.348 1738931421.151 0.000 0.000 60 60 3600
1738931420.947 1738931421.490 0.000 0.000 60 60 3600
1738931421.547 1738931422.061 0.000 0.000 60 60 3600
1738931422.147 1738931423.166 0.000 0.000 60 60 3600
1738931422.746 1738931423.412 0.000 0.000 60 60 3600
1738931423.346 1738931424.281 0.000 0.000 60 60 3600
1738931423.947 1738931424.710 0.000 0.000 60 60 3600
1738931424.547 1738931425.137 0.000 0.000 60 60 3600
1738931425.147 1738931425.565 0.000 0.000 60 60 3600
1738931425.747 1738931426.425 0.000 0.000 60 60 3600
1738931426.346 1738931426.853 0.000 0.000 60 60 3600
1738931426.947 1738931427.839 0.000 0.000 60 60 3600
1738931427.547 1738931428.300 0.000 0.000 60 60 3600
1738931428.147 1738931428.778 0.000 0.000 60 60 3600
1738931428.747 1738931429.739 0.000 0.000 60 60 3600
1738931429.348 1738931430.124 0.000 0.000 60 60 3600
1738931429.946 1738931430.540 0.000 0.000 60 60 3600
