msg_published_time msg_received_time uint32_height uint32_width uint32_step uint8_data_size.bytes
1738852941.174 1738852941.731 480 640 1280 614400
1738852941.941 1738852942.704 480 640 1280 614400
1738852943.174 1738852943.706 480 640 1280 614400
1738852944.141 1738852944.701 480 640 1280 614400
1738852945.174 1738852945.839 480 640 1280 614400
1738852946.274 1738852946.775 480 640 1280 614400
1738852947.208 1738852947.759 480 640 1280 614400
1738852948.208 1738852948.733 480 640 1280 614400
1738852949.108 1738852949.742 480 640 1280 614400
1738852950.208 1738852950.768 480 640 1280 614400
1738852951.208 1738852951.735 480 640 1280 614400
1738852952.274 1738852952.735 480 640 1280 614400
1738852953.174 1738852953.735 480 640 1280 614400
1738852954.274 1738852954.736 480 640 1280 614400
1738852955.208 1738852955.767 480 640 1280 614400
1738852956.174 1738852956.733 480 640 1280 614400
1738852957.274 1738852957.719 480 640 1280 614400
1738852958.208 1738852958.733 480 640 1280 614400
1738852959.174 1738852959.747 480 640 1280 614400
1738852960.208 1738852960.741 480 640 1280 614400
1738852961.208 1738852961.760 480 640 1280 614400
1738852962.208 1738852962.750 480 640 1280 614400
1738852963.074 1738852963.752 480 640 1280 614400
1738852964.241 1738852964.745 480 640 1280 614400
1738852965.174 1738852965.746 480 640 1280 614400
1738852966.208 1738852966.743 480 640 1280 614400
1738852967.241 1738852967.788 480 640 1280 614400
1738852968.141 1738852968.801 480 640 1280 614400
1738852969.174 1738852969.803 480 640 1280 614400
1738852970.274 1738852970.794 480 640 1280 614400
1738852971.241 1738852971.748 480 640 1280 614400
1738852972.274 1738852972.781 480 640 1280 614400
1738852973.274 1738852973.782 480 640 1280 614400
1738852974.241 1738852974.804 480 640 1280 614400
1738852975.274 1738852975.806 480 640 1280 614400
1738852976.241 1738852976.793 480 640 1280 614400
1738852977.241 1738852977.792 480 640 1280 614400
1738852978.241 1738852978.790 480 640 1280 614400
1738852979.274 1738852979.775 480 640 1280 614400
1738852980.241 1738852980.812 480 640 1280 614400
1738852981.274 1738852981.833 480 640 1280 614400
1738852982.208 1738852982.786 480 640 1280 614400
1738852983.274 1738852983.797 480 640 1280 614400
1738852984.274 1738852984.786 480 640 1280 614400
1738852985.108 1738852985.794 480 640 1280 614400
1738852986.341 1738852986.802 480 640 1280 614400
1738852987.274 1738852987.895 480 640 1280 614400
1738852988.308 1738852988.800 480 640 1280 614400
1738852989.274 1738852989.784 480 640 1280 614400
1738852990.274 1738852990.850 480 640 1280 614400
1738852991.274 1738852991.824 480 640 1280 614400
1738852992.274 1738852992.836 480 640 1280 614400
1738852993.274 1738852993.815 480 640 1280 614400
1738852994.241 1738852994.814 480 640 1280 614400
1738852995.274 1738852995.796 480 640 1280 614400
1738852996.308 1738852996.807 480 640 1280 614400
1738852997.274 1738852997.824 480 640 1280 614400
1738852998.241 1738852998.808 480 640 1280 614400
1738852999.274 1738852999.887 480 640 1280 614400
1738853000.341 1738853000.827 480 640 1280 614400
1738853001.274 1738853001.859 480 640 1280 614400
1738853002.341 1738853002.860 480 640 1280 614400
1738853003.274 1738853003.830 480 640 1280 614400
1738853004.274 1738853004.821 480 640 1280 614400
1738853005.241 1738853005.846 480 640 1280 614400
1738853006.274 1738853007.103 480 640 1280 614400
