msg_published_time msg_received_time uint32_height uint32_width uint32_step uint8_data_size.bytes
1738937337.736 1738937340.651 720 1280 3840 2764800
1738937341.536 1738937343.572 720 1280 3840 2764800
1738937342.336 1738937343.890 720 1280 3840 2764800
1738937342.936 1738937344.307 720 1280 3840 2764800
1738937344.436 1738937346.132 720 1280 3840 2764800
1738937346.202 1738937347.645 720 1280 3840 2764800
1738937346.536 1738937348.060 720 1280 3840 2764800
1738937346.569 1738937348.637 720 1280 3840 2764800
1738937346.669 1738937348.943 720 1280 3840 2764800
1738937350.569 1738937351.953 720 1280 3840 2764800
1738937351.036 1738937353.679 720 1280 3840 2764800
1738937353.569 1738937357.797 720 1280 3840 2764800
1738937353.669 1738937358.220 720 1280 3840 2764800
1738937357.136 1738937358.739 720 1280 3840 2764800
1738937358.136 1738937359.947 720 1280 3840 2764800
1738937360.436 1738937362.959 720 1280 3840 2764800
1738937362.269 1738937364.739 720 1280 3840 2764800
1738937363.569 1738937365.165 720 1280 3840 2764800
1738937368.469 1738937370.010 720 1280 3840 2764800
1738937368.769 1738937370.420 720 1280 3840 2764800
1738937368.802 1738937371.002 720 1280 3840 2764800
1738937372.936 1738937375.837 720 1280 3840 2764800
1738937374.836 1738937376.259 720 1280 3840 2764800
1738937376.002 1738937378.147 720 1280 3840 2764800
1738937377.869 1738937381.884 720 1280 3840 2764800
1738937378.036 1738937382.313 720 1280 3840 2764800
1738937380.836 1738937383.036 720 1280 3840 2764800
1738937382.202 1738937383.737 720 1280 3840 2764800
1738937387.402 1738937389.234 720 1280 3840 2764800
1738937389.069 1738937391.174 720 1280 3840 2764800
1738937391.936 1738937394.721 720 1280 3840 2764800
1738937393.602 1738937395.635 720 1280 3840 2764800
1738937394.602 1738937396.830 720 1280 3840 2764800
1738937396.069 1738937397.699 720 1280 3840 2764800
1738937397.469 1738937399.424 720 1280 3840 2764800
1738937398.369 1738937399.986 720 1280 3840 2764800
1738937400.469 1738937403.280 720 1280 3840 2764800
1738937405.436 1738937407.960 720 1280 3840 2764800
1738937406.802 1738937408.410 720 1280 3840 2764800
1738937407.269 1738937408.864 720 1280 3840 2764800
1738937407.936 1738937409.287 720 1280 3840 2764800
1738937409.135 1738937412.799 720 1280 3840 2764800
1738937409.235 1738937413.217 720 1280 3840 2764800
1738937411.769 1738937413.788 720 1280 3840 2764800
1738937416.135 1738937417.292 720 1280 3840 2764800
1738937416.169 1738937417.716 720 1280 3840 2764800
1738937416.202 1738937418.159 720 1280 3840 2764800
1738937416.469 1738937418.595 720 1280 3840 2764800
1738937416.569 1738937419.025 720 1280 3840 2764800
1738937423.369 1738937426.154 720 1280 3840 2764800
1738937423.502 1738937426.587 720 1280 3840 2764800
1738937425.169 1738937427.041 720 1280 3840 2764800
1738937426.169 1738937427.573 720 1280 3840 2764800
1738937428.402 1738937430.475 720 1280 3840 2764800
1738937428.569 1738937430.917 720 1280 3840 2764800
1738937429.469 1738937431.334 720 1280 3840 2764800
1738937437.335 1738937440.802 720 1280 3840 2764800
1738937437.369 1738937441.184 720 1280 3840 2764800
1738937437.435 1738937441.635 720 1280 3840 2764800
1738937437.469 1738937442.045 720 1280 3840 2764800
1738937437.502 1738937442.497 720 1280 3840 2764800
1738937443.669 1738937445.016 720 1280 3840 2764800
1738937443.702 1738937445.431 720 1280 3840 2764800
1738937444.569 1738937445.907 720 1280 3840 2764800
1738937445.269 1738937446.801 720 1280 3840 2764800
1738937445.769 1738937447.215 720 1280 3840 2764800
1738937449.002 1738937452.878 720 1280 3840 2764800
1738937449.102 1738937453.298 720 1280 3840 2764800
1738937452.669 1738937454.413 720 1280 3840 2764800
1738937452.802 1738937454.759 720 1280 3840 2764800
1738937452.902 1738937455.264 720 1280 3840 2764800
1738937452.936 1738937455.753 720 1280 3840 2764800
1738937452.969 1738937456.204 720 1280 3840 2764800
1738937457.203 1738937458.999 720 1280 3840 2764800
1738937458.536 1738937460.634 720 1280 3840 2764800
1738937458.636 1738937461.066 720 1280 3840 2764800
1738937458.836 1738937461.513 720 1280 3840 2764800
1738937460.503 1738937461.961 720 1280 3840 2764800
1738937466.703 1738937469.286 720 1280 3840 2764800
1738937466.736 1738937469.605 720 1280 3840 2764800
1738937469.303 1738937471.455 720 1280 3840 2764800
1738937470.036 1738937471.694 720 1280 3840 2764800
1738937472.136 1738937475.207 720 1280 3840 2764800
1738937474.103 1738937475.679 720 1280 3840 2764800
1738937475.103 1738937476.612 720 1280 3840 2764800
