msg_published_time msg_received_time map_load_time.secs update_time.secs uint32_metadata.size_x uint32_metadata.size_y uint8_data_size.bytes
1739039655.111 1739039656.061 0.000 0.000 60 60 3600
1739039656.312 1739039656.987 0.000 0.000 60 60 3600
1739039656.911 1739039657.856 0.000 0.000 60 60 3600
1739039657.511 1739039658.235 0.000 0.000 60 60 3600
1739039659.912 1739039660.395 0.000 0.000 60 60 3600
1739039660.511 1739039661.538 0.000 0.000 60 60 3600
1739039662.911 1739039663.692 0.000 0.000 60 60 3600
1739039663.511 1739039664.465 0.000 0.000 60 60 3600
1739039664.112 1739039665.583 0.000 0.000 60 60 3600
1739039665.311 1739039666.085 0.000 0.000 60 60 3600
1739039666.511 1739039667.289 0.000 0.000 60 60 3600
1739039667.112 1739039667.621 0.000 0.000 60 60 3600
