msg_published_time msg_received_time uint32_height uint32_width uint32_step uint8_data_size.bytes
1738937266.169 1738937267.636 720 1280 2560 1843200
1738937266.602 1738937269.489 720 1280 2560 1843200
1738937266.869 1738937269.775 720 1280 2560 1843200
1738937268.269 1738937270.464 720 1280 2560 1843200
1738937269.302 1738937270.758 720 1280 2560 1843200
1738937269.669 1738937271.202 720 1280 2560 1843200
1738937269.902 1738937271.484 720 1280 2560 1843200
1738937270.002 1738937271.765 720 1280 2560 1843200
1738937271.569 1738937274.481 720 1280 2560 1843200
1738937273.402 1738937274.838 720 1280 2560 1843200
1738937273.602 1738937275.290 720 1280 2560 1843200
1738937273.836 1738937275.520 720 1280 2560 1843200
1738937274.002 1738937275.827 720 1280 2560 1843200
1738937275.769 1738937278.458 720 1280 2560 1843200
1738937277.136 1738937279.220 720 1280 2560 1843200
1738937278.536 1738937280.753 720 1280 2560 1843200
1738937279.502 1738937281.075 720 1280 2560 1843200
1738937279.902 1738937281.755 720 1280 2560 1843200
1738937280.202 1738937282.088 720 1280 2560 1843200
1738937281.902 1738937283.329 720 1280 2560 1843200
1738937282.302 1738937284.036 720 1280 2560 1843200
1738937282.602 1738937285.288 720 1280 2560 1843200
1738937282.836 1738937285.464 720 1280 2560 1843200
1738937284.002 1738937285.751 720 1280 2560 1843200
1738937284.936 1738937286.534 720 1280 2560 1843200
1738937286.836 1738937288.471 720 1280 2560 1843200
1738937287.069 1738937288.720 720 1280 2560 1843200
1738937287.136 1738937288.995 720 1280 2560 1843200
1738937287.169 1738937289.347 720 1280 2560 1843200
1738937287.469 1738937289.629 720 1280 2560 1843200
1738937289.102 1738937290.746 720 1280 2560 1843200
1738937289.536 1738937291.577 720 1280 2560 1843200
1738937290.569 1738937293.236 720 1280 2560 1843200
1738937293.302 1738937296.969 720 1280 2560 1843200
1738937295.636 1738937297.332 720 1280 2560 1843200
1738937296.369 1738937297.859 720 1280 2560 1843200
1738937296.436 1738937298.406 720 1280 2560 1843200
1738937296.736 1738937298.410 720 1280 2560 1843200
1738937296.769 1738937298.738 720 1280 2560 1843200
1738937296.902 1738937302.572 720 1280 2560 1843200
1738937301.269 1738937302.989 720 1280 2560 1843200
1738937301.369 1738937303.241 720 1280 2560 1843200
1738937304.336 1738937306.476 720 1280 2560 1843200
1738937305.902 1738937308.274 720 1280 2560 1843200
1738937305.969 1738937308.533 720 1280 2560 1843200
1738937313.102 1738937314.649 720 1280 2560 1843200
1738937313.502 1738937314.937 720 1280 2560 1843200
1738937314.169 1738937318.479 720 1280 2560 1843200
1738937318.269 1738937320.455 720 1280 2560 1843200
1738937319.302 1738937321.049 720 1280 2560 1843200
1738937319.369 1738937321.315 720 1280 2560 1843200
1738937319.569 1738937321.599 720 1280 2560 1843200
1738937319.602 1738937321.879 720 1280 2560 1843200
1738937324.469 1738937326.014 720 1280 2560 1843200
1738937325.736 1738937327.188 720 1280 2560 1843200
1738937326.136 1738937327.465 720 1280 2560 1843200
1738937326.169 1738937327.793 720 1280 2560 1843200
1738937329.236 1738937332.486 720 1280 2560 1843200
1738937331.136 1738937332.809 720 1280 2560 1843200
1738937331.402 1738937333.061 720 1280 2560 1843200
1738937333.569 1738937335.049 720 1280 2560 1843200
1738937333.736 1738937335.553 720 1280 2560 1843200
1738937333.902 1738937335.832 720 1280 2560 1843200
1738937337.502 1738937339.723 720 1280 2560 1843200
1738937341.202 1738937342.799 720 1280 2560 1843200
1738937341.736 1738937345.108 720 1280 2560 1843200
1738937343.902 1738937346.404 720 1280 2560 1843200
1738937344.202 1738937346.694 720 1280 2560 1843200
1738937345.202 1738937346.980 720 1280 2560 1843200
1738937346.202 1738937350.505 720 1280 2560 1843200
1738937346.402 1738937350.795 720 1280 2560 1843200
1738937346.436 1738937351.063 720 1280 2560 1843200
1738937350.736 1738937352.226 720 1280 2560 1843200
1738937351.036 1738937352.626 720 1280 2560 1843200
1738937351.069 1738937352.903 720 1280 2560 1843200
1738937351.536 1738937353.202 720 1280 2560 1843200
1738937352.369 1738937355.524 720 1280 2560 1843200
1738937352.402 1738937355.851 720 1280 2560 1843200
1738937354.636 1738937356.079 720 1280 2560 1843200
1738937355.002 1738937356.410 720 1280 2560 1843200
1738937355.302 1738937356.737 720 1280 2560 1843200
1738937355.502 1738937357.023 720 1280 2560 1843200
1738937355.669 1738937357.295 720 1280 2560 1843200
1738937358.502 1738937360.312 720 1280 2560 1843200
1738937358.836 1738937360.676 720 1280 2560 1843200
1738937359.702 1738937361.875 720 1280 2560 1843200
1738937360.636 1738937367.866 720 1280 2560 1843200
1738937366.702 1738937368.151 720 1280 2560 1843200
1738937366.869 1738937368.436 720 1280 2560 1843200
1738937368.636 1738937371.270 720 1280 2560 1843200
1738937370.536 1738937373.407 720 1280 2560 1843200
1738937372.636 1738937374.482 720 1280 2560 1843200
1738937372.702 1738937374.766 720 1280 2560 1843200
1738937373.436 1738937375.089 720 1280 2560 1843200
1738937377.536 1738937379.817 720 1280 2560 1843200
1738937377.569 1738937380.097 720 1280 2560 1843200
1738937380.169 1738937382.607 720 1280 2560 1843200
1738937380.569 1738937383.296 720 1280 2560 1843200
1738937382.802 1738937384.078 720 1280 2560 1843200
1738937383.469 1738937387.049 720 1280 2560 1843200
1738937383.502 1738937387.331 720 1280 2560 1843200
1738937383.736 1738937387.615 720 1280 2560 1843200
1738937387.969 1738937389.484 720 1280 2560 1843200
1738937388.369 1738937390.343 720 1280 2560 1843200
1738937388.669 1738937390.519 720 1280 2560 1843200
1738937389.469 1738937393.362 720 1280 2560 1843200
1738937389.769 1738937393.637 720 1280 2560 1843200
1738937392.002 1738937393.922 720 1280 2560 1843200
1738937392.602 1738937394.203 720 1280 2560 1843200
1738937393.369 1738937395.159 720 1280 2560 1843200
1738937394.136 1738937396.172 720 1280 2560 1843200
1738937394.602 1738937396.307 720 1280 2560 1843200
1738937397.236 1738937400.108 720 1280 2560 1843200
1738937399.169 1738937403.578 720 1280 2560 1843200
1738937402.536 1738937404.953 720 1280 2560 1843200
1738937402.902 1738937405.257 720 1280 2560 1843200
1738937403.969 1738937405.555 720 1280 2560 1843200
1738937406.969 1738937409.573 720 1280 2560 1843200
1738937408.669 1738937410.018 720 1280 2560 1843200
1738937408.869 1738937410.601 720 1280 2560 1843200
1738937408.902 1738937410.887 720 1280 2560 1843200
1738937408.936 1738937411.159 720 1280 2560 1843200
1738937409.036 1738937411.453 720 1280 2560 1843200
1738937409.069 1738937411.744 720 1280 2560 1843200
1738937409.269 1738937412.014 720 1280 2560 1843200
1738937410.736 1738937412.293 720 1280 2560 1843200
1738937411.436 1738937414.580 720 1280 2560 1843200
1738937411.469 1738937414.881 720 1280 2560 1843200
1738937416.236 1738937420.596 720 1280 2560 1843200
1738937419.502 1738937421.200 720 1280 2560 1843200
1738937419.735 1738937421.489 720 1280 2560 1843200
1738937420.602 1738937422.661 720 1280 2560 1843200
1738937423.035 1738937424.569 720 1280 2560 1843200
1738937423.269 1738937425.075 720 1280 2560 1843200
1738937423.569 1738937425.356 720 1280 2560 1843200
1738937424.735 1738937428.927 720 1280 2560 1843200
1738937428.202 1738937431.609 720 1280 2560 1843200
1738937430.469 1738937432.059 720 1280 2560 1843200
1738937430.869 1738937432.397 720 1280 2560 1843200
1738937431.169 1738937432.711 720 1280 2560 1843200
1738937431.235 1738937432.995 720 1280 2560 1843200
1738937433.635 1738937435.242 720 1280 2560 1843200
1738937434.035 1738937437.496 720 1280 2560 1843200
1738937436.335 1738937437.853 720 1280 2560 1843200
1738937436.835 1738937438.285 720 1280 2560 1843200
1738937437.102 1738937439.410 720 1280 2560 1843200
1738937437.135 1738937439.694 720 1280 2560 1843200
1738937437.202 1738937439.978 720 1280 2560 1843200
1738937437.302 1738937440.253 720 1280 2560 1843200
1738937443.469 1738937447.490 720 1280 2560 1843200
1738937443.802 1738937447.774 720 1280 2560 1843200
1738937448.302 1738937449.781 720 1280 2560 1843200
1738937448.602 1738937449.999 720 1280 2560 1843200
1738937448.669 1738937451.869 720 1280 2560 1843200
1738937448.702 1738937452.148 720 1280 2560 1843200
1738937449.002 1738937452.438 720 1280 2560 1843200
1738937452.869 1738937457.574 720 1280 2560 1843200
1738937456.302 1738937457.877 720 1280 2560 1843200
1738937456.502 1738937458.171 720 1280 2560 1843200
1738937456.836 1738937458.501 720 1280 2560 1843200
1738937458.003 1738937459.427 720 1280 2560 1843200
1738937458.236 1738937463.600 720 1280 2560 1843200
1738937458.269 1738937463.894 720 1280 2560 1843200
1738937458.569 1738937464.191 720 1280 2560 1843200
1738937463.503 1738937464.884 720 1280 2560 1843200
1738937463.536 1738937465.163 720 1280 2560 1843200
1738937463.903 1738937465.451 720 1280 2560 1843200
1738937463.936 1738937465.731 720 1280 2560 1843200
1738937464.903 1738937467.287 720 1280 2560 1843200
1738937467.803 1738937470.615 720 1280 2560 1843200
1738937469.736 1738937471.955 720 1280 2560 1843200
1738937469.770 1738937472.234 720 1280 2560 1843200
1738937471.070 1738937472.518 720 1280 2560 1843200
1738937471.103 1738937472.802 720 1280 2560 1843200
1738937472.003 1738937473.510 720 1280 2560 1843200
1738937472.470 1738937474.234 720 1280 2560 1843200
