msg_published_time msg_received_time uint32_height uint32_width uint32_step uint8_data_size.bytes
1738924214.505 1738924215.200 480 640 1280 614400
1738924215.605 1738924216.145 480 640 1280 614400
1738924216.538 1738924217.205 480 640 1280 614400
1738924217.671 1738924218.192 480 640 1280 614400
1738924218.705 1738924219.158 480 640 1280 614400
1738924219.605 1738924220.201 480 640 1280 614400
1738924220.605 1738924221.169 480 640 1280 614400
1738924221.605 1738924222.195 480 640 1280 614400
1738924222.405 1738924223.187 480 640 1280 614400
1738924223.571 1738924224.164 480 640 1280 614400
1738924224.638 1738924225.226 480 640 1280 614400
1738924225.638 1738924226.175 480 640 1280 614400
1738924226.671 1738924227.204 480 640 1280 614400
1738924227.638 1738924228.175 480 640 1280 614400
1738924228.671 1738924229.202 480 640 1280 614400
1738924229.638 1738924230.174 480 640 1280 614400
