msg_published_time msg_received_time uint32_height uint32_width uint32_step uint8_data_size.bytes
1738924099.271 1738924100.438 720 1280 3840 2764800
1738924100.271 1738924101.470 720 1280 3840 2764800
1738924101.371 1738924102.445 720 1280 3840 2764800
1738924102.337 1738924103.468 720 1280 3840 2764800
1738924103.404 1738924104.447 720 1280 3840 2764800
1738924104.637 1738924105.508 720 1280 3840 2764800
1738924105.404 1738924106.733 720 1280 3840 2764800
1738924106.104 1738924107.527 720 1280 3840 2764800
1738924107.237 1738924108.548 720 1280 3840 2764800
1738924108.204 1738924109.533 720 1280 3840 2764800
1738924109.371 1738924110.489 720 1280 3840 2764800
1738924110.504 1738924111.555 720 1280 3840 2764800
1738924111.571 1738924112.424 720 1280 3840 2764800
1738924112.471 1738924113.488 720 1280 3840 2764800
1738924113.504 1738924114.467 720 1280 3840 2764800
1738924114.238 1738924115.533 720 1280 3840 2764800
1738924115.371 1738924116.464 720 1280 3840 2764800
1738924116.504 1738924117.493 720 1280 3840 2764800
1738924116.638 1738924118.022 720 1280 3840 2764800
1738924117.071 1738924118.509 720 1280 3840 2764800
1738924117.138 1738924119.011 720 1280 3840 2764800
1738924117.638 1738924119.547 720 1280 3840 2764800
1738924118.204 1738924120.093 720 1280 3840 2764800
1738924118.771 1738924120.746 720 1280 3840 2764800
1738924118.804 1738924121.145 720 1280 3840 2764800
1738924119.504 1738924121.672 720 1280 3840 2764800
1738924120.004 1738924122.187 720 1280 3840 2764800
1738924120.771 1738924122.732 720 1280 3840 2764800
1738924121.171 1738924123.253 720 1280 3840 2764800
1738924122.171 1738924123.768 720 1280 3840 2764800
1738924122.404 1738924124.292 720 1280 3840 2764800
1738924123.604 1738924124.783 720 1280 3840 2764800
1738924123.671 1738924125.319 720 1280 3840 2764800
1738924124.004 1738924125.844 720 1280 3840 2764800
1738924124.671 1738924126.368 720 1280 3840 2764800
1738924124.804 1738924126.886 720 1280 3840 2764800
1738924125.438 1738924127.369 720 1280 3840 2764800
1738924126.204 1738924127.994 720 1280 3840 2764800
1738924126.638 1738924128.357 720 1280 3840 2764800
1738924127.204 1738924128.841 720 1280 3840 2764800
1738924127.804 1738924129.302 720 1280 3840 2764800
1738924127.938 1738924129.964 720 1280 3840 2764800
1738924128.871 1738924130.637 720 1280 3840 2764800
1738924129.271 1738924131.267 720 1280 3840 2764800
1738924129.804 1738924131.797 720 1280 3840 2764800
1738924130.171 1738924132.323 720 1280 3840 2764800
1738924130.804 1738924132.806 720 1280 3840 2764800
1738924131.538 1738924133.309 720 1280 3840 2764800
1738924132.038 1738924133.814 720 1280 3840 2764800
1738924133.204 1738924134.308 720 1280 3840 2764800
1738924133.638 1738924134.819 720 1280 3840 2764800
1738924133.704 1738924135.314 720 1280 3840 2764800
1738924134.204 1738924135.796 720 1280 3840 2764800
1738924134.738 1738924136.348 720 1280 3840 2764800
1738924135.204 1738924136.734 720 1280 3840 2764800
1738924137.171 1738924137.934 720 1280 3840 2764800
1738924138.138 1738924139.147 720 1280 3840 2764800
1738924139.104 1738924139.816 720 1280 3840 2764800
1738924139.671 1738924140.849 720 1280 3840 2764800
1738924141.138 1738924141.965 720 1280 3840 2764800
1738924141.838 1738924142.878 720 1280 3840 2764800
1738924143.071 1738924143.876 720 1280 3840 2764800
1738924143.971 1738924144.855 720 1280 3840 2764800
1738924144.771 1738924145.874 720 1280 3840 2764800
1738924145.738 1738924146.857 720 1280 3840 2764800
1738924147.104 1738924147.865 720 1280 3840 2764800
1738924148.204 1738924148.975 720 1280 3840 2764800
1738924148.971 1738924150.025 720 1280 3840 2764800
1738924149.771 1738924151.222 720 1280 3840 2764800
1738924150.771 1738924152.017 720 1280 3840 2764800
1738924150.838 1738924152.450 720 1280 3840 2764800
1738924151.104 1738924153.028 720 1280 3840 2764800
1738924151.371 1738924153.345 720 1280 3840 2764800
1738924151.704 1738924153.807 720 1280 3840 2764800
1738924152.438 1738924154.275 720 1280 3840 2764800
1738924154.438 1738924155.822 720 1280 3840 2764800
1738924155.704 1738924156.748 720 1280 3840 2764800
1738924156.271 1738924157.788 720 1280 3840 2764800
1738924157.804 1738924158.636 720 1280 3840 2764800
1738924158.704 1738924159.660 720 1280 3840 2764800
1738924159.771 1738924160.713 720 1280 3840 2764800
1738924160.771 1738924161.798 720 1280 3840 2764800
1738924161.704 1738924162.853 720 1280 3840 2764800
1738924162.871 1738924163.871 720 1280 3840 2764800
1738924163.404 1738924165.088 720 1280 3840 2764800
1738924164.504 1738924165.667 720 1280 3840 2764800
1738924165.371 1738924166.924 720 1280 3840 2764800
1738924166.538 1738924167.877 720 1280 3840 2764800
1738924167.404 1738924168.854 720 1280 3840 2764800
1738924168.471 1738924169.864 720 1280 3840 2764800
1738924169.371 1738924170.757 720 1280 3840 2764800
1738924170.671 1738924171.819 720 1280 3840 2764800
1738924171.738 1738924172.821 720 1280 3840 2764800
1738924172.704 1738924173.647 720 1280 3840 2764800
1738924173.571 1738924175.052 720 1280 3840 2764800
1738924174.638 1738924175.718 720 1280 3840 2764800
1738924175.871 1738924176.693 720 1280 3840 2764800
1738924176.738 1738924177.655 720 1280 3840 2764800
1738924177.671 1738924178.792 720 1280 3840 2764800
1738924178.571 1738924179.808 720 1280 3840 2764800
1738924179.605 1738924180.876 720 1280 3840 2764800
1738924180.438 1738924181.789 720 1280 3840 2764800
1738924181.438 1738924182.710 720 1280 3840 2764800
1738924182.605 1738924183.849 720 1280 3840 2764800
1738924183.471 1738924184.750 720 1280 3840 2764800
1738924184.405 1738924185.832 720 1280 3840 2764800
1738924185.838 1738924186.722 720 1280 3840 2764800
1738924186.671 1738924187.659 720 1280 3840 2764800
1738924187.838 1738924188.927 720 1280 3840 2764800
1738924188.438 1738924189.753 720 1280 3840 2764800
1738924189.938 1738924190.886 720 1280 3840 2764800
1738924190.738 1738924191.826 720 1280 3840 2764800
1738924191.671 1738924192.750 720 1280 3840 2764800
1738924192.838 1738924193.849 720 1280 3840 2764800
1738924193.738 1738924194.742 720 1280 3840 2764800
1738924194.471 1738924195.739 720 1280 3840 2764800
1738924195.471 1738924196.699 720 1280 3840 2764800
1738924196.838 1738924197.694 720 1280 3840 2764800
1738924197.771 1738924198.798 720 1280 3840 2764800
1738924198.671 1738924199.681 720 1280 3840 2764800
1738924199.538 1738924200.801 720 1280 3840 2764800
1738924200.638 1738924201.660 720 1280 3840 2764800
1738924201.905 1738924202.682 720 1280 3840 2764800
1738924202.938 1738924203.661 720 1280 3840 2764800
1738924203.905 1738924204.657 720 1280 3840 2764800
1738924204.505 1738924205.709 720 1280 3840 2764800
1738924205.505 1738924206.862 720 1280 3840 2764800
1738924206.505 1738924207.683 720 1280 3840 2764800
1738924207.571 1738924208.696 720 1280 3840 2764800
1738924208.705 1738924209.678 720 1280 3840 2764800
1738924209.538 1738924210.681 720 1280 3840 2764800
1738924210.838 1738924211.707 720 1280 3840 2764800
1738924212.005 1738924212.703 720 1280 3840 2764800
1738924213.005 1738924213.822 720 1280 3840 2764800
1738924213.605 1738924214.731 720 1280 3840 2764800
1738924214.705 1738924215.939 720 1280 3840 2764800
1738924215.738 1738924216.671 720 1280 3840 2764800
1738924217.038 1738924217.703 720 1280 3840 2764800
1738924217.538 1738924218.668 720 1280 3840 2764800
1738924218.738 1738924219.681 720 1280 3840 2764800
1738924219.805 1738924220.674 720 1280 3840 2764800
1738924220.971 1738924221.760 720 1280 3840 2764800
1738924221.938 1738924222.728 720 1280 3840 2764800
1738924222.905 1738924223.708 720 1280 3840 2764800
1738924223.705 1738924224.715 720 1280 3840 2764800
1738924224.371 1738924225.878 720 1280 3840 2764800
1738924225.538 1738924226.712 720 1280 3840 2764800
1738924226.705 1738924227.697 720 1280 3840 2764800
1738924227.638 1738924228.732 720 1280 3840 2764800
1738924228.971 1738924229.775 720 1280 3840 2764800
