msg_published_time msg_received_time map_load_time.secs update_time.secs uint32_metadata.size_x uint32_metadata.size_y uint8_data_size.bytes
1738863734.111 1738863734.348 0.000 0.000 60 60 3600
1738863734.712 1738863735.275 0.000 0.000 60 60 3600
1738863735.312 1738863735.399 0.000 0.000 60 60 3600
1738863735.911 1738863736.259 0.000 0.000 60 60 3600
1738863736.511 1738863736.522 0.000 0.000 60 60 3600
1738863737.111 1738863737.368 0.000 0.000 60 60 3600
1738863737.711 1738863738.245 0.000 0.000 60 60 3600
1738863738.311 1738863738.357 0.000 0.000 60 60 3600
1738863738.911 1738863739.255 0.000 0.000 60 60 3600
1738863739.511 1738863739.534 0.000 0.000 60 60 3600
1738863740.111 1738863740.369 0.000 0.000 60 60 3600
1738863740.712 1738863741.244 0.000 0.000 60 60 3600
1738863741.311 1738863741.357 0.000 0.000 60 60 3600
1738863741.911 1738863742.254 0.000 0.000 60 60 3600
1738863742.511 1738863742.520 0.000 0.000 60 60 3600
1738863743.111 1738863743.377 0.000 0.000 60 60 3600
1738863743.711 1738863743.798 0.000 0.000 60 60 3600
1738863744.311 1738863744.362 0.000 0.000 60 60 3600
1738863744.911 1738863745.282 0.000 0.000 60 60 3600
1738863745.511 1738863745.521 0.000 0.000 60 60 3600
1738863746.112 1738863746.368 0.000 0.000 60 60 3600
1738863746.711 1738863746.814 0.000 0.000 60 60 3600
1738863747.311 1738863747.396 0.000 0.000 60 60 3600
1738863747.911 1738863748.272 0.000 0.000 60 60 3600
1738863748.511 1738863748.521 0.000 0.000 60 60 3600
1738863749.111 1738863749.424 0.000 0.000 60 60 3600
1738863749.711 1738863749.801 0.000 0.000 60 60 3600
1738863750.311 1738863750.372 0.000 0.000 60 60 3600
1738863750.911 1738863751.285 0.000 0.000 60 60 3600
1738863751.511 1738863751.521 0.000 0.000 60 60 3600
1738863752.111 1738863752.377 0.000 0.000 60 60 3600
1738863752.711 1738863752.807 0.000 0.000 60 60 3600
1738863753.311 1738863753.384 0.000 0.000 60 60 3600
1738863753.911 1738863754.265 0.000 0.000 60 60 3600
1738863754.511 1738863754.521 0.000 0.000 60 60 3600
1738863755.111 1738863755.373 0.000 0.000 60 60 3600
1738863755.711 1738863755.819 0.000 0.000 60 60 3600
1738863756.311 1738863756.407 0.000 0.000 60 60 3600
1738863756.911 1738863757.279 0.000 0.000 60 60 3600
1738863757.511 1738863757.521 0.000 0.000 60 60 3600
1738863758.111 1738863758.480 0.000 0.000 60 60 3600
1738863758.711 1738863758.830 0.000 0.000 60 60 3600
1738863759.312 1738863759.424 0.000 0.000 60 60 3600
1738863759.911 1738863760.479 0.000 0.000 60 60 3600
1738863760.512 1738863760.522 0.000 0.000 60 60 3600
1738863761.111 1738863761.439 0.000 0.000 60 60 3600
1738863761.711 1738863761.936 0.000 0.000 60 60 3600
1738863762.311 1738863762.414 0.000 0.000 60 60 3600
1738863762.911 1738863763.282 0.000 0.000 60 60 3600
1738863763.511 1738863763.549 0.000 0.000 60 60 3600
1738863764.111 1738863764.405 0.000 0.000 60 60 3600
1738863764.711 1738863764.825 0.000 0.000 60 60 3600
1738863765.311 1738863765.503 0.000 0.000 60 60 3600
1738863765.911 1738863766.295 0.000 0.000 60 60 3600
1738863766.511 1738863766.521 0.000 0.000 60 60 3600
1738863767.111 1738863767.529 0.000 0.000 60 60 3600
1738863767.711 1738863767.906 0.000 0.000 60 60 3600
1738863768.311 1738863768.477 0.000 0.000 60 60 3600
1738863768.911 1738863769.305 0.000 0.000 60 60 3600
1738863769.511 1738863769.522 0.000 0.000 60 60 3600
1738863770.111 1738863770.408 0.000 0.000 60 60 3600
1738863770.711 1738863770.832 0.000 0.000 60 60 3600
1738863771.311 1738863771.410 0.000 0.000 60 60 3600
1738863771.911 1738863772.286 0.000 0.000 60 60 3600
1738863772.511 1738863772.521 0.000 0.000 60 60 3600
1738863773.111 1738863773.398 0.000 0.000 60 60 3600
1738863773.711 1738863773.839 0.000 0.000 60 60 3600
1738863774.311 1738863774.397 0.000 0.000 60 60 3600
1738863774.911 1738863775.406 0.000 0.000 60 60 3600
1738863775.511 1738863775.520 0.000 0.000 60 60 3600
1738863776.111 1738863776.405 0.000 0.000 60 60 3600
1738863776.711 1738863776.843 0.000 0.000 60 60 3600
1738863777.314 1738863778.223 0.000 0.000 60 60 3600
1738863777.911 1738863778.746 0.000 0.000 60 60 3600
1738863778.512 1738863779.075 0.000 0.000 60 60 3600
1738863779.111 1738863779.925 0.000 0.000 60 60 3600
1738863779.711 1738863780.352 0.000 0.000 60 60 3600
1738863780.311 1738863780.885 0.000 0.000 60 60 3600
1738863780.911 1738863781.625 0.000 0.000 60 60 3600
1738863781.511 1738863782.273 0.000 0.000 60 60 3600
1738863782.111 1738863782.298 0.000 0.000 60 60 3600
1738863782.711 1738863783.248 0.000 0.000 60 60 3600
1738863783.311 1738863783.394 0.000 0.000 60 60 3600
1738863783.911 1738863784.360 0.000 0.000 60 60 3600
1738863784.511 1738863784.521 0.000 0.000 60 60 3600
1738863785.111 1738863785.386 0.000 0.000 60 60 3600
1738863785.711 1738863786.245 0.000 0.000 60 60 3600
1738863786.311 1738863786.393 0.000 0.000 60 60 3600
1738863786.911 1738863787.392 0.000 0.000 60 60 3600
1738863787.511 1738863787.520 0.000 0.000 60 60 3600
1738863788.112 1738863788.372 0.000 0.000 60 60 3600
1738863788.711 1738863789.242 0.000 0.000 60 60 3600
1738863789.311 1738863789.390 0.000 0.000 60 60 3600
1738863789.911 1738863790.410 0.000 0.000 60 60 3600
1738863790.511 1738863790.521 0.000 0.000 60 60 3600
1738863791.111 1738863791.396 0.000 0.000 60 60 3600
1738863791.711 1738863792.249 0.000 0.000 60 60 3600
1738863792.311 1738863792.402 0.000 0.000 60 60 3600
1738863792.911 1738863793.463 0.000 0.000 60 60 3600
1738863793.511 1738863793.522 0.000 0.000 60 60 3600
1738863794.111 1738863794.400 0.000 0.000 60 60 3600
1738863794.711 1738863795.268 0.000 0.000 60 60 3600
1738863795.311 1738863795.406 0.000 0.000 60 60 3600
1738863796.511 1738863796.545 0.000 0.000 60 60 3600
1738863797.111 1738863797.726 0.000 0.000 60 60 3600
1738863797.711 1738863798.446 0.000 0.000 60 60 3600
1738863798.311 1738863798.449 0.000 0.000 60 60 3600
1738863798.911 1738863799.416 0.000 0.000 60 60 3600
1738863799.511 1738863799.643 0.000 0.000 60 60 3600
1738863800.111 1738863800.460 0.000 0.000 60 60 3600
1738863800.711 1738863800.843 0.000 0.000 60 60 3600
1738863801.311 1738863801.398 0.000 0.000 60 60 3600
1738863801.911 1738863802.390 0.000 0.000 60 60 3600
1738863802.511 1738863802.623 0.000 0.000 60 60 3600
1738863803.111 1738863803.402 0.000 0.000 60 60 3600
1738863803.712 1738863803.822 0.000 0.000 60 60 3600
1738863804.311 1738863804.406 0.000 0.000 60 60 3600
1738863804.911 1738863805.296 0.000 0.000 60 60 3600
1738863805.511 1738863805.522 0.000 0.000 60 60 3600
1738863806.111 1738863806.378 0.000 0.000 60 60 3600
1738863806.711 1738863806.833 0.000 0.000 60 60 3600
1738863807.312 1738863807.484 0.000 0.000 60 60 3600
1738863807.911 1738863808.393 0.000 0.000 60 60 3600
1738863808.511 1738863808.521 0.000 0.000 60 60 3600
1738863809.111 1738863809.416 0.000 0.000 60 60 3600
1738863809.711 1738863809.887 0.000 0.000 60 60 3600
1738863810.312 1738863811.281 0.000 0.000 60 60 3600
1738863810.912 1738863811.778 0.000 0.000 60 60 3600
1738863811.511 1738863812.126 0.000 0.000 60 60 3600
1738863812.111 1738863812.687 0.000 0.000 60 60 3600
1738863812.711 1738863812.813 0.000 0.000 60 60 3600
1738863813.311 1738863813.603 0.000 0.000 60 60 3600
1738863813.911 1738863813.995 0.000 0.000 60 60 3600
1738863814.511 1738863814.879 0.000 0.000 60 60 3600
1738863815.112 1738863815.597 0.000 0.000 60 60 3600
1738863815.711 1738863815.731 0.000 0.000 60 60 3600
1738863816.311 1738863816.664 0.000 0.000 60 60 3600
1738863816.911 1738863816.923 0.000 0.000 60 60 3600
1738863817.512 1738863817.771 0.000 0.000 60 60 3600
1738863818.112 1738863818.674 0.000 0.000 60 60 3600
1738863818.711 1738863818.758 0.000 0.000 60 60 3600
1738863819.313 1738863819.620 0.000 0.000 60 60 3600
1738863819.911 1738863819.922 0.000 0.000 60 60 3600
1738863820.513 1738863820.755 0.000 0.000 60 60 3600
1738863821.111 1738863821.610 0.000 0.000 60 60 3600
1738863821.712 1738863821.733 0.000 0.000 60 60 3600
1738863822.311 1738863822.706 0.000 0.000 60 60 3600
1738863822.912 1738863823.030 0.000 0.000 60 60 3600
1738863823.511 1738863823.756 0.000 0.000 60 60 3600
1738863824.112 1738863824.740 0.000 0.000 60 60 3600
1738863824.713 1738863824.852 0.000 0.000 60 60 3600
1738863825.311 1738863825.708 0.000 0.000 60 60 3600
1738863825.911 1738863825.922 0.000 0.000 60 60 3600
1738863826.511 1738863826.800 0.000 0.000 60 60 3600
1738863827.111 1738863827.742 0.000 0.000 60 60 3600
1738863827.712 1738863827.798 0.000 0.000 60 60 3600
1738863828.311 1738863828.724 0.000 0.000 60 60 3600
1738863828.911 1738863828.926 0.000 0.000 60 60 3600
1738863829.511 1738863829.809 0.000 0.000 60 60 3600
1738863830.111 1738863830.676 0.000 0.000 60 60 3600
1738863830.712 1738863830.810 0.000 0.000 60 60 3600
1738863831.311 1738863831.656 0.000 0.000 60 60 3600
1738863831.912 1738863831.922 0.000 0.000 60 60 3600
1738863832.513 1738863832.793 0.000 0.000 60 60 3600
1738863833.111 1738863833.802 0.000 0.000 60 60 3600
1738863833.712 1738863833.840 0.000 0.000 60 60 3600
1738863834.312 1738863834.656 0.000 0.000 60 60 3600
1738863834.911 1738863834.923 0.000 0.000 60 60 3600
1738863835.511 1738863835.822 0.000 0.000 60 60 3600
1738863836.113 1738863836.591 0.000 0.000 60 60 3600
1738863836.712 1738863836.805 0.000 0.000 60 60 3600
1738863837.311 1738863837.634 0.000 0.000 60 60 3600
1738863837.911 1738863837.921 0.000 0.000 60 60 3600
1738863838.511 1738863838.805 0.000 0.000 60 60 3600
1738863839.111 1738863839.624 0.000 0.000 60 60 3600
1738863839.711 1738863839.819 0.000 0.000 60 60 3600
1738863840.311 1738863840.813 0.000 0.000 60 60 3600
1738863840.912 1738863841.023 0.000 0.000 60 60 3600
1738863841.511 1738863841.638 0.000 0.000 60 60 3600
1738863842.112 1738863842.122 0.000 0.000 60 60 3600
1738863842.711 1738863842.810 0.000 0.000 60 60 3600
1738863843.311 1738863843.679 0.000 0.000 60 60 3600
1738863843.911 1738863843.921 0.000 0.000 60 60 3600
1738863844.512 1738863844.659 0.000 0.000 60 60 3600
1738863845.111 1738863845.122 0.000 0.000 60 60 3600
1738863845.711 1738863845.959 0.000 0.000 60 60 3600
1738863846.311 1738863846.671 0.000 0.000 60 60 3600
1738863846.912 1738863846.923 0.000 0.000 60 60 3600
1738863847.511 1738863847.695 0.000 0.000 60 60 3600
1738863848.113 1738863848.126 0.000 0.000 60 60 3600
1738863848.711 1738863848.951 0.000 0.000 60 60 3600
1738863849.311 1738863850.368 0.000 0.000 60 60 3600
1738863849.911 1738863850.532 0.000 0.000 60 60 3600
1738863850.512 1738863850.956 0.000 0.000 60 60 3600
1738863851.111 1738863851.731 0.000 0.000 60 60 3600
1738863851.713 1738863852.622 0.000 0.000 60 60 3600
1738863852.311 1738863853.129 0.000 0.000 60 60 3600
1738863852.912 1738863853.373 0.000 0.000 60 60 3600
1738863853.512 1738863853.522 0.000 0.000 60 60 3600
1738863854.111 1738863854.312 0.000 0.000 60 60 3600
1738863854.712 1738863855.258 0.000 0.000 60 60 3600
1738863855.311 1738863855.322 0.000 0.000 60 60 3600
1738863855.912 1738863856.352 0.000 0.000 60 60 3600
1738863856.514 1738863857.254 0.000 0.000 60 60 3600
1738863857.112 1738863857.273 0.000 0.000 60 60 3600
1738863857.714 1738863858.243 0.000 0.000 60 60 3600
1738863858.311 1738863858.323 0.000 0.000 60 60 3600
1738863858.911 1738863859.693 0.000 0.000 60 60 3600
1738863859.512 1738863860.153 0.000 0.000 60 60 3600
1738863860.111 1738863860.996 0.000 0.000 60 60 3600
1738863860.711 1738863861.396 0.000 0.000 60 60 3600
1738863861.311 1738863862.252 0.000 0.000 60 60 3600
1738863861.914 1738863862.524 0.000 0.000 60 60 3600
1738863862.512 1738863862.618 0.000 0.000 60 60 3600
1738863863.111 1738863863.376 0.000 0.000 60 60 3600
1738863863.711 1738863864.117 0.000 0.000 60 60 3600
1738863864.311 1738863864.321 0.000 0.000 60 60 3600
1738863864.912 1738863865.191 0.000 0.000 60 60 3600
1738863865.511 1738863865.521 0.000 0.000 60 60 3600
1738863866.112 1738863866.320 0.000 0.000 60 60 3600
1738863866.712 1738863867.178 0.000 0.000 60 60 3600
1738863867.311 1738863867.360 0.000 0.000 60 60 3600
1738863867.912 1738863868.223 0.000 0.000 60 60 3600
1738863868.511 1738863868.521 0.000 0.000 60 60 3600
1738863869.111 1738863869.359 0.000 0.000 60 60 3600
1738863869.711 1738863870.167 0.000 0.000 60 60 3600
1738863870.312 1738863870.331 0.000 0.000 60 60 3600
1738863870.912 1738863872.061 0.000 0.000 60 60 3600
1738863872.111 1738863872.256 0.000 0.000 60 60 3600
1738863872.712 1738863872.725 0.000 0.000 60 60 3600
1738863873.311 1738863873.598 0.000 0.000 60 60 3600
1738863873.912 1738863874.417 0.000 0.000 60 60 3600
1738863874.512 1738863874.522 0.000 0.000 60 60 3600
1738863875.111 1738863875.834 0.000 0.000 60 60 3600
1738863875.711 1738863876.256 0.000 0.000 60 60 3600
1738863876.312 1738863876.563 0.000 0.000 60 60 3600
1738863876.911 1738863877.413 0.000 0.000 60 60 3600
1738863877.511 1738863877.546 0.000 0.000 60 60 3600
1738863878.112 1738863878.561 0.000 0.000 60 60 3600
1738863878.711 1738863878.722 0.000 0.000 60 60 3600
1738863879.312 1738863879.508 0.000 0.000 60 60 3600
1738863880.511 1738863880.539 0.000 0.000 60 60 3600
1738863881.111 1738863881.660 0.000 0.000 60 60 3600
1738863881.711 1738863881.723 0.000 0.000 60 60 3600
1738863882.311 1738863882.528 0.000 0.000 60 60 3600
1738863882.911 1738863883.473 0.000 0.000 60 60 3600
1738863883.511 1738863883.559 0.000 0.000 60 60 3600
