msg_published_time msg_received_time uint8_data_size.bytes
1738936134.988 1738936136.660 262320
1738936135.488 1738936136.694 261905
1738936135.555 1738936136.732 261971
1738936135.722 1738936136.770 262007
1738936135.755 1738936136.828 262015
1738936135.788 1738936136.862 262148
1738936135.822 1738936136.902 262124
1738936135.855 1738936136.946 261044
1738936135.888 1738936136.985 262013
1738936136.955 1738936138.845 261999
1738936137.988 1738936139.187 261708
1738936138.155 1738936139.421 261060
1738936138.222 1738936139.458 261552
1738936138.255 1738936139.500 261901
1738936138.422 1738936139.544 261700
1738936138.722 1738936140.074 261478
1738936139.422 1738936141.638 260351
1738936140.622 1738936141.834 261335
1738936140.822 1738936141.865 261103
1738936140.888 1738936142.041 261282
1738936140.955 1738936142.083 261035
1738936141.122 1738936142.123 260837
1738936141.188 1738936142.159 261090
1738936141.222 1738936142.203 261015
1738936141.255 1738936142.247 261016
1738936141.288 1738936142.286 261247
1738936141.355 1738936142.322 260988
1738936141.388 1738936142.363 260890
1738936141.488 1738936142.400 259953
1738936141.522 1738936142.437 261024
1738936141.555 1738936142.479 260976
1738936141.588 1738936142.527 260935
1738936141.622 1738936142.576 260977
1738936141.655 1738936142.614 261256
1738936141.688 1738936142.663 260832
1738936141.722 1738936142.711 260905
1738936141.822 1738936142.750 261034
1738936141.855 1738936142.789 261204
1738936141.955 1738936142.829 261094
1738936141.988 1738936142.870 261097
1738936142.022 1738936143.013 260703
1738936142.055 1738936143.063 260932
1738936142.122 1738936143.630 260828
1738936142.388 1738936143.660 260805
1738936142.888 1738936144.175 260577
1738936143.155 1738936144.357 260620
1738936143.255 1738936144.395 260199
1738936143.422 1738936144.591 260597
1738936143.455 1738936144.627 260204
1738936143.722 1738936144.977 260226
1738936143.888 1738936145.014 260184
1738936143.988 1738936145.056 260367
1738936144.622 1738936145.864 260219
1738936145.122 1738936146.588 260032
1738936145.155 1738936146.631 259678
1738936145.222 1738936146.673 259800
1738936145.488 1738936146.713 259685
1738936146.022 1738936147.981 259727
1738936147.255 1738936149.010 258977
1738936147.955 1738936149.046 258974
1738936147.988 1738936149.084 258966
1738936148.088 1738936149.131 258620
1738936148.188 1738936150.347 258629
