msg_published_time msg_received_time uint32_height uint32_width uint32_step uint8_data_size.bytes
1738850425.160 1738850426.467 480 640 1280 614400
1738850428.227 1738850429.840 480 640 1280 614400
1738850428.727 1738850430.789 480 640 1280 614400
1738850430.160 1738850431.995 480 640 1280 614400
1738850431.160 1738850433.132 480 640 1280 614400
1738850432.094 1738850434.266 480 640 1280 614400
1738850433.294 1738850435.198 480 640 1280 614400
1738850436.160 1738850437.484 480 640 1280 614400
1738850437.394 1738850438.865 480 640 1280 614400
1738850438.694 1738850440.237 480 640 1280 614400
1738850439.094 1738850441.421 480 640 1280 614400
1738850441.527 1738850442.773 480 640 1280 614400
1738850441.560 1738850443.917 480 640 1280 614400
1738850442.560 1738850445.264 480 640 1280 614400
1738850444.460 1738850446.422 480 640 1280 614400
1738850447.027 1738850448.591 480 640 1280 614400
1738850448.294 1738850449.547 480 640 1280 614400
1738850448.594 1738850451.792 480 640 1280 614400
1738850451.127 1738850452.945 480 640 1280 614400
1738850452.360 1738850454.280 480 640 1280 614400
1738850453.527 1738850455.157 480 640 1280 614400
1738850454.227 1738850456.181 480 640 1280 614400
1738850455.694 1738850457.398 480 640 1280 614400
1738850456.027 1738850458.303 480 640 1280 614400
1738850461.094 1738850462.668 480 640 1280 614400
1738850462.394 1738850463.703 480 640 1280 614400
1738850463.327 1738850465.023 480 640 1280 614400
1738850464.627 1738850466.326 480 640 1280 614400
1738850465.161 1738850467.366 480 640 1280 614400
1738850466.927 1738850468.756 480 640 1280 614400
1738850468.161 1738850469.560 480 640 1280 614400
1738850468.761 1738850471.071 480 640 1280 614400
1738850470.594 1738850472.176 480 640 1280 614400
1738850471.494 1738850473.094 480 640 1280 614400
1738850472.161 1738850474.168 480 640 1280 614400
1738850473.327 1738850475.293 480 640 1280 614400
1738850473.461 1738850476.525 480 640 1280 614400
1738850475.794 1738850477.702 480 640 1280 614400
1738850477.194 1738850479.138 480 640 1280 614400
1738850477.361 1738850480.160 480 640 1280 614400
1738850479.794 1738850481.558 480 640 1280 614400
1738850480.127 1738850482.671 480 640 1280 614400
1738850481.461 1738850483.928 480 640 1280 614400
1738850483.127 1738850485.090 480 640 1280 614400
1738850484.794 1738850486.359 480 640 1280 614400
1738850485.727 1738850487.565 480 640 1280 614400
1738850486.894 1738850488.708 480 640 1280 614400
1738850488.194 1738850489.949 480 640 1280 614400
1738850489.261 1738850491.270 480 640 1280 614400
1738850490.527 1738850492.329 480 640 1280 614400
1738850492.294 1738850493.595 480 640 1280 614400
1738850493.027 1738850494.769 480 640 1280 614400
1738850494.327 1738850495.779 480 640 1280 614400
1738850496.061 1738850498.489 480 640 1280 614400
1738850498.261 1738850499.463 480 640 1280 614400
1738850498.894 1738850500.423 480 640 1280 614400
1738850499.594 1738850501.508 480 640 1280 614400
1738850501.727 1738850503.643 480 640 1280 614400
1738850503.127 1738850504.763 480 640 1280 614400
1738850503.894 1738850505.911 480 640 1280 614400
1738850504.527 1738850506.023 480 640 1280 614400
1738850504.894 1738850507.241 480 640 1280 614400
1738850506.927 1738850508.451 480 640 1280 614400
1738850508.127 1738850509.531 480 640 1280 614400
1738850508.727 1738850510.792 480 640 1280 614400
1738850509.161 1738850511.833 480 640 1280 614400
1738850513.261 1738850514.757 480 640 1280 614400
1738850513.727 1738850515.982 480 640 1280 614400
1738850513.994 1738850516.966 480 640 1280 614400
1738850517.527 1738850518.837 480 640 1280 614400
1738850517.694 1738850519.867 480 640 1280 614400
1738850519.294 1738850521.046 480 640 1280 614400
1738850520.627 1738850522.061 480 640 1280 614400
1738850521.694 1738850523.346 480 640 1280 614400
1738850522.961 1738850524.626 480 640 1280 614400
1738850524.261 1738850525.690 480 640 1280 614400
1738850525.261 1738850526.878 480 640 1280 614400
1738850525.527 1738850527.930 480 640 1280 614400
1738850527.394 1738850528.991 480 640 1280 614400
1738850527.961 1738850529.989 480 640 1280 614400
1738850529.361 1738850531.178 480 640 1280 614400
1738850531.894 1738850532.987 480 640 1280 614400
1738850533.794 1738850535.153 480 640 1280 614400
1738850534.861 1738850536.580 480 640 1280 614400
1738850535.827 1738850537.583 480 640 1280 614400
1738850536.127 1738850538.967 480 640 1280 614400
1738850537.594 1738850539.898 480 640 1280 614400
1738850539.361 1738850540.924 480 640 1280 614400
1738850540.394 1738850541.960 480 640 1280 614400
1738850540.761 1738850544.074 480 640 1280 614400
1738850543.727 1738850545.196 480 640 1280 614400
1738850543.927 1738850546.251 480 640 1280 614400
1738850545.661 1738850547.463 480 640 1280 614400
1738850546.461 1738850548.651 480 640 1280 614400
1738850546.694 1738850549.656 480 640 1280 614400
1738850548.794 1738850550.668 480 640 1280 614400
1738850550.361 1738850552.062 480 640 1280 614400
1738850553.294 1738850555.339 480 640 1280 614400
1738850555.927 1738850557.694 480 640 1280 614400
1738850557.027 1738850558.812 480 640 1280 614400
1738850557.394 1738850564.834 480 640 1280 614400
1738850565.361 1738850567.191 480 640 1280 614400
1738850566.894 1738850568.254 480 640 1280 614400
1738850567.461 1738850569.307 480 640 1280 614400
1738850568.494 1738850570.350 480 640 1280 614400
1738850570.061 1738850571.684 480 640 1280 614400
1738850570.894 1738850572.690 480 640 1280 614400
1738850572.427 1738850574.265 480 640 1280 614400
1738850574.061 1738850575.570 480 640 1280 614400
1738850574.927 1738850576.741 480 640 1280 614400
1738850576.194 1738850577.818 480 640 1280 614400
1738850577.227 1738850578.885 480 640 1280 614400
1738850579.194 1738850581.134 480 640 1280 614400
1738850580.461 1738850582.338 480 640 1280 614400
1738850581.994 1738850583.290 480 640 1280 614400
1738850583.094 1738850584.583 480 640 1280 614400
1738850584.194 1738850585.743 480 640 1280 614400
1738850585.361 1738850586.652 480 640 1280 614400
1738850586.327 1738850587.850 480 640 1280 614400
1738850587.128 1738850588.682 480 640 1280 614400
1738850587.794 1738850589.743 480 640 1280 614400
1738850588.894 1738850590.806 480 640 1280 614400
1738850590.528 1738850592.032 480 640 1280 614400
1738850590.894 1738850593.057 480 640 1280 614400
1738850591.227 1738850594.092 480 640 1280 614400
1738850593.661 1738850595.169 480 640 1280 614400
1738850594.627 1738850596.433 480 640 1280 614400
1738850595.827 1738850597.769 480 640 1280 614400
1738850597.194 1738850598.800 480 640 1280 614400
1738850599.294 1738850601.061 480 640 1280 614400
1738850603.128 1738850604.307 480 640 1280 614400
1738850605.161 1738850606.683 480 640 1280 614400
1738850606.761 1738850607.963 480 640 1280 614400
1738850608.194 1738850610.121 480 640 1280 614400
1738850609.528 1738850611.267 480 640 1280 614400
1738850612.094 1738850613.591 480 640 1280 614400
1738850613.461 1738850614.575 480 640 1280 614400
1738850619.261 1738850620.817 480 640 1280 614400
1738850621.528 1738850622.703 480 640 1280 614400
1738850621.628 1738850623.958 480 640 1280 614400
1738850623.494 1738850625.082 480 640 1280 614400
1738850624.394 1738850626.164 480 640 1280 614400
1738850626.194 1738850627.380 480 640 1280 614400
1738850626.628 1738850628.426 480 640 1280 614400
1738850627.894 1738850629.596 480 640 1280 614400
1738850629.494 1738850630.751 480 640 1280 614400
1738850630.394 1738850631.887 480 640 1280 614400
1738850631.728 1738850633.218 480 640 1280 614400
1738850632.894 1738850634.347 480 640 1280 614400
1738850634.228 1738850635.458 480 640 1280 614400
1738850635.061 1738850636.646 480 640 1280 614400
1738850635.861 1738850637.770 480 640 1280 614400
1738850636.894 1738850638.778 480 640 1280 614400
1738850638.228 1738850640.194 480 640 1280 614400
1738850639.661 1738850641.267 480 640 1280 614400
1738850640.394 1738850642.344 480 640 1280 614400
1738850640.794 1738850643.443 480 640 1280 614400
1738850642.994 1738850644.591 480 640 1280 614400
1738850645.961 1738850647.756 480 640 1280 614400
1738850647.161 1738850648.992 480 640 1280 614400
1738850648.561 1738850650.090 480 640 1280 614400
1738850649.794 1738850651.372 480 640 1280 614400
1738850651.394 1738850653.350 480 640 1280 614400
1738850652.961 1738850654.450 480 640 1280 614400
1738850653.028 1738850654.678 480 640 1280 614400
1738850654.361 1738850655.716 480 640 1280 614400
1738850655.394 1738850656.979 480 640 1280 614400
1738850658.128 1738850660.069 480 640 1280 614400
1738850659.828 1738850660.870 480 640 1280 614400
1738850660.161 1738850662.198 480 640 1280 614400
1738850661.794 1738850663.112 480 640 1280 614400
1738850661.894 1738850664.235 480 640 1280 614400
1738850663.494 1738850665.273 480 640 1280 614400
1738850665.861 1738850667.337 480 640 1280 614400
1738850667.161 1738850668.251 480 640 1280 614400
1738850668.894 1738850670.460 480 640 1280 614400
1738850669.728 1738850671.575 480 640 1280 614400
1738850670.494 1738850672.706 480 640 1280 614400
1738850672.328 1738850673.933 480 640 1280 614400
1738850672.461 1738850676.032 480 640 1280 614400
1738850675.994 1738850677.060 480 640 1280 614400
1738850677.094 1738850679.378 480 640 1280 614400
1738850678.928 1738850680.378 480 640 1280 614400
1738850680.094 1738850681.665 480 640 1280 614400
1738850681.361 1738850682.808 480 640 1280 614400
1738850682.194 1738850683.771 480 640 1280 614400
1738850683.028 1738850685.096 480 640 1280 614400
1738850685.128 1738850687.278 480 640 1280 614400
1738850686.261 1738850688.395 480 640 1280 614400
1738850686.594 1738850689.694 480 640 1280 614400
1738850688.328 1738850691.905 480 640 1280 614400
1738850692.694 1738850693.873 480 640 1280 614400
1738850692.728 1738850693.975 480 640 1280 614400
1738850693.128 1738850694.902 480 640 1280 614400
1738850694.228 1738850696.074 480 640 1280 614400
1738850695.694 1738850696.922 480 640 1280 614400
1738850696.094 1738850699.147 480 640 1280 614400
