msg_published_time msg_received_time info.width info.height int8_data_size.bytes
1738850819.236 1738850819.997 60 60 3600
1738850819.837 1738850820.265 60 60 3600
1738850821.635 1738850822.161 60 60 3600
1738850822.837 1738850823.129 60 60 3600
1738850823.435 1738850824.165 60 60 3600
1738850824.035 1738850824.711 60 60 3600
1738850824.636 1738850825.230 60 60 3600
1738850825.835 1738850826.398 60 60 3600
1738850827.035 1738850828.048 60 60 3600
1738850827.636 1738850828.145 60 60 3600
1738850828.235 1738850828.818 60 60 3600
1738850828.835 1738850829.768 60 60 3600
1738850829.435 1738850830.377 60 60 3600
1738850831.235 1738850831.374 60 60 3600
1738850832.435 1738850832.968 60 60 3600
1738850833.035 1738850833.446 60 60 3600
1738850834.235 1738850835.074 60 60 3600
1738850836.036 1738850836.891 60 60 3600
1738850838.435 1738850839.296 60 60 3600
1738850839.035 1738850839.729 60 60 3600
1738850839.636 1738850840.878 60 60 3600
1738850840.235 1738850841.124 60 60 3600
1738850840.835 1738850841.571 60 60 3600
1738850842.635 1738850843.121 60 60 3600
1738850843.235 1738850844.179 60 60 3600
1738850843.835 1738850844.566 60 60 3600
1738850844.435 1738850845.284 60 60 3600
1738850845.035 1738850845.894 60 60 3600
1738850845.637 1738850846.429 60 60 3600
1738850846.837 1738850847.185 60 60 3600
1738850848.037 1738850848.742 60 60 3600
1738850849.235 1738850850.047 60 60 3600
1738850849.835 1738850850.525 60 60 3600
1738850850.435 1738850851.091 60 60 3600
1738850851.035 1738850851.620 60 60 3600
1738850852.236 1738850852.695 60 60 3600
1738850852.836 1738850853.788 60 60 3600
1738850853.435 1738850854.351 60 60 3600
1738850854.036 1738850854.484 60 60 3600
1738850855.236 1738850855.847 60 60 3600
1738850855.835 1738850856.630 60 60 3600
1738850856.435 1738850856.771 60 60 3600
1738850858.235 1738850859.149 60 60 3600
1738850858.837 1738850859.150 60 60 3600
1738850860.635 1738850861.248 60 60 3600
1738850862.435 1738850863.323 60 60 3600
1738850863.035 1738850864.106 60 60 3600
1738850863.635 1738850864.202 60 60 3600
1738850864.835 1738850865.349 60 60 3600
1738850866.035 1738850866.679 60 60 3600
1738850867.235 1738850868.030 60 60 3600
1738850868.435 1738850869.181 60 60 3600
1738850869.035 1738850869.724 60 60 3600
